txid,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn
TX10003168,2026-01-18 06:38:00,10.15.30.2,10.15.30.8,8333,8333,TCP,2026-01-18 06:37:57,59.522,184,56866,AU,AU,AS1221,AS1221
TX10003773,2026-01-18 06:39:00,10.11.10.5,10.11.30.7,8333,8333,TCP,2026-01-18 06:38:51,36.18,73,15193,DE,AU,AS3320,AS1221
TX10000296,2026-01-18 06:40:00,10.13.10.2,10.13.10.2,18444,8333,TCP,2026-01-18 06:39:50,9.058,3033,715944,GB,NL,AS2856,AS6830
TX10003308,2026-01-18 07:17:00,10.15.10.6,10.11.20.4,8333,8333,TCP,2026-01-18 07:16:48,45.126,375,18906,DE,SG,AS6805,AS4657
TX10003705,2026-01-18 08:32:00,10.14.30.4,10.15.30.7,18444,8333,TCP,2026-01-18 08:31:54,11.855,206,31382,US,SG,AS7018,AS9506
TX10004490,2026-01-18 09:15:00,10.13.20.4,10.13.30.1,8333,8333,TCP,2026-01-18 09:14:52,71.393,85,39785,CA,DE,AS577,AS6805
TX10005066,2026-01-18 09:28:00,10.13.20.1,10.12.20.8,18333,8333,TCP,2026-01-18 09:27:54,55.034,116,49530,SG,DE,AS4657,AS3320
TX10003948,2026-01-18 09:59:00,10.14.10.2,10.12.10.3,18333,8333,TCP,2026-01-18 09:58:58,4.75,340,46932,US,SG,AS7018,AS4657
TX10002229,2026-01-18 10:19:00,10.12.30.7,10.13.30.4,18333,8333,TCP,2026-01-18 10:18:51,7.31,209,30979,IN,NL,AS4755,AS1136
TX10007314,2026-01-18 10:32:00,10.12.20.2,10.14.20.1,18333,8333,TCP,2026-01-18 10:31:53,41.264,187,42429,GB,SG,AS5089,AS9506
TX10004441,2026-01-18 10:57:00,10.14.20.6,10.11.20.5,18444,8333,TCP,2026-01-18 10:56:45,21.795,375,14787,SG,GB,AS4657,AS2856
TX10007751,2026-01-18 10:59:00,10.12.30.4,10.15.20.8,18444,8333,TCP,2026-01-18 10:58:49,71.624,253,21658,US,GB,AS7018,AS5089
TX10004377,2026-01-18 11:20:00,10.13.10.1,10.11.30.1,18444,8333,TCP,2026-01-18 11:19:52,83.544,242,45984,IN,CA,AS45609,AS812
TX10004863,2026-01-18 11:41:00,10.12.20.8,10.12.30.8,18333,8333,TCP,2026-01-18 11:40:42,35.44,343,36963,IN,GB,AS4755,AS2856
TX10004807,2026-01-18 11:48:00,10.11.30.7,10.14.10.2,18333,8333,TCP,2026-01-18 11:47:51,21.631,326,47342,AU,AU,AS1221,AS1221
TX10007029,2026-01-18 12:26:00,10.13.20.2,10.14.30.2,18444,8333,TCP,2026-01-18 12:25:47,53.029,286,3515,DE,AU,AS6805,AS1221
TX10002794,2026-01-18 12:27:00,10.12.20.4,10.12.10.1,8333,8333,TCP,2026-01-18 12:26:57,10.106,317,9792,US,AU,AS15169,AS4804
TX10000252,2026-01-18 12:29:00,10.11.10.3,10.11.30.5,18333,8333,TCP,2026-01-18 12:28:58,2.994,1846,433773,US,IN,AS7922,AS45609
TX10002640,2026-01-18 13:44:00,10.14.30.4,10.13.30.3,18333,8333,TCP,2026-01-18 13:43:49,74.875,329,40430,IN,IN,AS55836,AS45609
TX10008001,2026-01-18 14:21:00,10.12.30.2,10.14.30.2,18444,8333,TCP,2026-01-18 14:20:54,34.696,116,56242,SG,AU,AS4657,AS1221
TX10003358,2026-01-18 14:32:00,10.15.20.1,10.11.10.2,18333,8333,TCP,2026-01-18 14:31:41,76.632,238,13318,DE,IN,AS3320,AS4755
TX10008581,2026-01-18 15:13:00,10.12.20.4,10.15.20.5,18444,8333,TCP,2026-01-18 15:12:57,50.971,352,4389,CA,GB,AS577,AS5089
TX10005214,2026-01-18 15:39:00,10.11.30.4,10.14.20.1,18333,8333,TCP,2026-01-18 15:38:46,83.349,298,28474,SG,NL,AS9506,AS6830
TX10000682,2026-01-18 16:26:00,10.12.20.3,10.15.30.3,18333,8333,TCP,2026-01-18 16:25:43,2.702,1990,230521,IN,CA,AS45609,AS812
TX10002281,2026-01-18 16:51:00,10.12.30.6,10.12.30.8,18444,8333,TCP,2026-01-18 16:50:59,80.427,292,50064,US,DE,AS15169,AS3320
TX10000176,2026-01-18 17:29:00,10.12.10.3,10.11.20.7,8333,8333,TCP,2026-01-18 17:28:42,5.702,4695,243739,CA,DE,AS577,AS3320
TX10000488,2026-01-18 18:04:00,10.13.10.5,10.14.30.1,18333,8333,TCP,2026-01-18 18:03:46,6.38,3892,220672,CA,AU,AS812,AS4804
TX10001756,2026-01-18 19:51:00,10.14.20.8,10.15.30.8,8333,8333,TCP,2026-01-18 19:50:57,32.042,283,38319,IN,GB,AS45609,AS2856
TX10004703,2026-01-18 20:06:00,10.15.10.7,10.15.30.1,8333,8333,TCP,2026-01-18 20:05:42,88.689,335,7306,US,NL,AS7922,AS6830
TX10001573,2026-01-18 20:19:00,10.11.30.3,10.12.10.7,18333,8333,TCP,2026-01-18 20:18:51,6.12,159,48886,AU,US,AS4804,AS7922
TX10000635,2026-01-18 21:23:00,10.11.30.6,10.15.20.3,18444,8333,TCP,2026-01-18 21:22:59,10.814,664,367197,AU,IN,AS4804,AS4755
TX10000202,2026-01-18 22:18:00,10.13.10.2,10.15.30.4,8333,8333,TCP,2026-01-18 22:17:47,2.428,4643,423640,AU,DE,AS1221,AS3320
TX10001091,2026-01-18 22:27:00,10.11.30.8,10.14.30.5,8333,8333,TCP,2026-01-18 22:26:47,23.683,331,3724,NL,NL,AS1136,AS1136
TX10005513,2026-01-18 22:37:00,10.12.10.6,10.13.20.2,18444,8333,TCP,2026-01-18 22:36:54,27.298,306,14708,US,CA,AS7922,AS812
TX10000783,2026-01-18 22:40:00,10.13.20.1,10.12.20.3,8333,8333,TCP,2026-01-18 22:39:56,7.184,2001,322360,IN,US,AS55836,AS15169
TX10002132,2026-01-18 22:40:00,10.14.10.6,10.13.10.2,8333,8333,TCP,2026-01-18 22:39:49,11.322,73,44970,US,NL,AS7018,AS6830
TX10005324,2026-01-18 22:49:00,10.14.20.7,10.11.30.8,8333,8333,TCP,2026-01-18 22:48:47,85.914,160,23592,AU,DE,AS4804,AS3320
TX10006652,2026-01-18 22:56:00,10.14.30.2,10.13.20.3,18444,8333,TCP,2026-01-18 22:55:48,46.451,120,51333,NL,IN,AS6830,AS45609
TX10000547,2026-01-18 23:41:00,10.12.10.3,10.12.30.1,18444,8333,TCP,2026-01-18 23:40:53,0.91,2915,462707,CA,NL,AS577,AS6830
TX10002303,2026-01-19 00:05:00,10.14.30.8,10.11.30.4,18333,8333,TCP,2026-01-19 00:04:57,80.103,153,1027,IN,DE,AS4755,AS6805
TX10000082,2026-01-19 00:06:00,10.14.30.4,10.11.20.2,18333,8333,TCP,2026-01-19 00:05:53,6.002,4709,636169,CA,GB,AS577,AS2856
TX10001405,2026-01-19 01:30:00,10.15.20.6,10.11.20.6,8333,8333,TCP,2026-01-19 01:29:48,59.505,212,38799,IN,US,AS4755,AS7018
TX10003839,2026-01-19 02:05:00,10.13.20.4,10.13.20.6,18444,8333,TCP,2026-01-19 02:04:57,30.362,284,26675,IN,GB,AS55836,AS5089
TX10000662,2026-01-19 03:48:00,10.13.10.6,10.13.30.3,18444,8333,TCP,2026-01-19 03:47:45,6.469,813,697633,US,IN,AS15169,AS55836
TX10003762,2026-01-19 04:16:00,10.12.10.6,10.12.10.6,18444,8333,TCP,2026-01-19 04:16:00,34.785,162,50230,IN,GB,AS4755,AS5089
TX10006799,2026-01-19 04:28:00,10.13.10.3,10.12.20.3,18444,8333,TCP,2026-01-19 04:27:44,6.28,55,40779,AU,AU,AS4804,AS4804
TX10008160,2026-01-19 04:38:00,10.12.10.8,10.12.20.1,8333,8333,TCP,2026-01-19 04:37:58,72.08,65,41041,CA,AU,AS577,AS1221
TX10007615,2026-01-19 04:46:00,10.12.10.3,10.15.10.7,18444,8333,TCP,2026-01-19 04:45:47,57.418,53,5617,IN,US,AS45609,AS7922
TX10001543,2026-01-19 04:51:00,10.15.20.4,10.11.30.1,18444,8333,TCP,2026-01-19 04:50:47,10.526,93,3880,IN,NL,AS4755,AS6830
TX10002425,2026-01-19 05:24:00,10.15.30.3,10.13.10.8,18444,8333,TCP,2026-01-19 05:23:52,59.979,388,48912,NL,SG,AS6830,AS4657
TX10001078,2026-01-19 05:27:00,10.14.20.7,10.11.30.8,18333,8333,TCP,2026-01-19 05:26:54,41.641,383,4249,IN,AU,AS4755,AS4804
TX10009740,2026-01-19 05:35:00,10.13.30.3,10.13.30.8,18333,8333,TCP,2026-01-19 05:34:52,51.001,223,54598,US,IN,AS7922,AS55836
TX10005544,2026-01-19 05:48:00,10.13.10.2,10.11.10.3,18333,8333,TCP,2026-01-19 05:47:57,62.428,301,22653,NL,GB,AS1136,AS2856
TX10003428,2026-01-19 06:05:00,10.15.20.5,10.14.30.4,8333,8333,TCP,2026-01-19 06:04:47,47.207,75,2444,US,CA,AS15169,AS577
TX10007585,2026-01-19 06:40:00,10.11.10.2,10.12.10.7,18333,8333,TCP,2026-01-19 06:39:54,80.833,217,53223,IN,SG,AS45609,AS9506
TX10004962,2026-01-19 07:10:00,10.14.30.5,10.13.30.7,8333,8333,TCP,2026-01-19 07:09:48,38.057,158,6141,US,IN,AS15169,AS4755
TX10001145,2026-01-19 07:41:00,10.12.10.7,10.15.10.5,18444,8333,TCP,2026-01-19 07:40:54,74.367,284,57794,CA,CA,AS812,AS577
TX10008772,2026-01-19 07:53:00,10.15.10.2,10.11.20.7,8333,8333,TCP,2026-01-19 07:52:46,87.844,230,11752,GB,US,AS2856,AS7018
TX10005579,2026-01-19 08:19:00,10.14.20.7,10.14.30.4,18444,8333,TCP,2026-01-19 08:19:00,25.715,39,14096,IN,SG,AS4755,AS9506
TX10006844,2026-01-19 08:26:00,10.15.10.1,10.12.10.6,18444,8333,TCP,2026-01-19 08:25:47,79.187,260,59141,DE,IN,AS6805,AS55836
TX10006383,2026-01-19 08:40:00,10.14.10.5,10.15.10.7,18444,8333,TCP,2026-01-19 08:39:43,42.295,285,30048,DE,AU,AS3320,AS1221
TX10007760,2026-01-19 09:56:00,10.14.30.2,10.15.20.4,18444,8333,TCP,2026-01-19 09:55:52,45.783,205,40289,CA,SG,AS812,AS4657
TX10009267,2026-01-19 11:10:00,10.11.30.1,10.15.10.5,18444,8333,TCP,2026-01-19 11:09:43,65.97,196,9850,AU,US,AS1221,AS7922
TX10006726,2026-01-19 11:33:00,10.11.10.2,10.13.20.4,18333,8333,TCP,2026-01-19 11:32:55,2.191,312,33592,SG,IN,AS9506,AS45609
TX10008946,2026-01-19 11:53:00,10.14.30.3,10.15.30.3,18444,8333,TCP,2026-01-19 11:52:45,72.331,183,19691,IN,SG,AS55836,AS9506
TX10005385,2026-01-19 12:08:00,10.12.20.1,10.13.30.7,8333,8333,TCP,2026-01-19 12:07:58,77.831,370,30761,GB,NL,AS2856,AS6830
TX10000532,2026-01-19 12:15:00,10.15.20.6,10.15.20.8,18444,8333,TCP,2026-01-19 12:14:55,8.859,4270,163753,US,GB,AS15169,AS5089
TX10009155,2026-01-19 12:31:00,10.11.30.7,10.11.10.2,18333,8333,TCP,2026-01-19 12:30:59,39.767,133,42469,IN,CA,AS45609,AS577
TX10002197,2026-01-19 13:06:00,10.11.30.7,10.11.20.6,18444,8333,TCP,2026-01-19 13:05:48,9.342,275,27955,CA,AU,AS577,AS4804
TX10008788,2026-01-19 13:17:00,10.11.20.4,10.13.30.2,18333,8333,TCP,2026-01-19 13:16:46,32.602,90,24247,DE,US,AS6805,AS7922
TX10000838,2026-01-19 13:49:00,10.13.10.6,10.13.20.8,18333,8333,TCP,2026-01-19 13:48:50,11.75,2984,382062,US,GB,AS7018,AS5089
TX10008479,2026-01-19 14:33:00,10.11.30.1,10.13.30.8,18333,8333,TCP,2026-01-19 14:32:48,18.356,117,52543,NL,GB,AS1136,AS5089
TX10004813,2026-01-19 14:42:00,10.11.30.7,10.14.10.4,18444,8333,TCP,2026-01-19 14:41:54,50.229,78,9847,IN,DE,AS55836,AS3320
TX10005712,2026-01-19 14:47:00,10.12.10.2,10.15.10.2,18333,8333,TCP,2026-01-19 14:46:47,34.273,390,30078,AU,NL,AS1221,AS1136
TX10007224,2026-01-19 15:23:00,10.11.10.8,10.13.10.5,18333,8333,TCP,2026-01-19 15:22:49,61.62,355,28732,GB,SG,AS5089,AS9506
TX10002263,2026-01-19 15:30:00,10.11.10.2,10.13.10.8,18444,8333,TCP,2026-01-19 15:29:42,57.221,101,37472,US,SG,AS7922,AS9506
TX10003622,2026-01-19 16:47:00,10.12.30.6,10.12.10.6,18333,8333,TCP,2026-01-19 16:46:50,20.384,30,11965,US,NL,AS7018,AS6830
TX10005418,2026-01-19 17:48:00,10.14.20.6,10.15.20.2,18333,8333,TCP,2026-01-19 17:47:57,81.406,273,58775,SG,AU,AS9506,AS4804
TX10005401,2026-01-19 18:25:00,10.15.30.3,10.12.20.3,18444,8333,TCP,2026-01-19 18:24:43,4.219,384,48655,GB,SG,AS2856,AS4657
TX10001855,2026-01-19 18:28:00,10.12.20.2,10.12.10.4,8333,8333,TCP,2026-01-19 18:27:44,71.605,308,12756,DE,DE,AS3320,AS3320
TX10001429,2026-01-19 18:33:00,10.13.20.5,10.12.20.6,18444,8333,TCP,2026-01-19 18:32:52,28.987,302,20922,IN,IN,AS45609,AS55836
TX10002034,2026-01-19 18:41:00,10.13.30.4,10.12.20.6,18444,8333,TCP,2026-01-19 18:40:50,3.03,246,9851,IN,NL,AS45609,AS1136
TX10008680,2026-01-19 19:02:00,10.15.30.8,10.13.10.6,8333,8333,TCP,2026-01-19 19:01:50,13.894,309,40284,AU,GB,AS4804,AS2856
TX10009134,2026-01-19 19:22:00,10.15.30.8,10.13.30.7,8333,8333,TCP,2026-01-19 19:21:56,38.419,257,54866,AU,SG,AS4804,AS9506
TX10009712,2026-01-19 19:41:00,10.11.30.4,10.13.10.3,18333,8333,TCP,2026-01-19 19:40:49,25.694,127,28077,NL,DE,AS1136,AS3320
TX10004519,2026-01-19 20:59:00,10.11.30.5,10.14.30.2,18333,8333,TCP,2026-01-19 20:58:51,52.631,126,8076,IN,IN,AS45609,AS45609
TX10008237,2026-01-19 21:29:00,10.15.30.2,10.15.10.5,18444,8333,TCP,2026-01-19 21:28:41,13.342,105,32484,IN,NL,AS45609,AS1136
TX10001311,2026-01-19 22:05:00,10.11.30.8,10.14.10.3,8333,8333,TCP,2026-01-19 22:05:00,30.106,389,13609,AU,SG,AS1221,AS9506
TX10006432,2026-01-19 22:14:00,10.12.30.8,10.14.10.8,18333,8333,TCP,2026-01-19 22:13:55,49.491,385,23110,US,US,AS7922,AS7018
TX10002296,2026-01-19 22:20:00,10.14.30.7,10.15.20.4,18333,8333,TCP,2026-01-19 22:19:59,44.454,229,2394,IN,NL,AS45609,AS6830
TX10001201,2026-01-19 22:38:00,10.13.10.5,10.15.30.8,18333,8333,TCP,2026-01-19 22:37:54,72.933,36,25710,US,SG,AS15169,AS9506
TX10008891,2026-01-19 22:44:00,10.13.30.7,10.12.30.8,18444,8333,TCP,2026-01-19 22:43:58,22.562,244,32434,IN,DE,AS55836,AS6805
TX10005725,2026-01-19 23:03:00,10.15.20.7,10.15.30.1,18333,8333,TCP,2026-01-19 23:02:59,60.341,131,47497,IN,US,AS45609,AS7018
TX10008066,2026-01-19 23:41:00,10.15.10.8,10.13.30.2,18333,8333,TCP,2026-01-19 23:40:46,82.002,146,25623,US,CA,AS7018,AS577
TX10009955,2026-01-20 01:12:00,10.13.20.4,10.11.20.2,18333,8333,TCP,2026-01-20 01:11:43,73.625,83,8583,GB,GB,AS5089,AS5089
TX10006449,2026-01-20 01:12:00,10.15.20.3,10.11.20.5,18444,8333,TCP,2026-01-20 01:11:59,52.943,237,1223,IN,GB,AS4755,AS2856
TX10002429,2026-01-20 01:13:00,10.15.10.4,10.14.20.6,8333,8333,TCP,2026-01-20 01:13:00,61.454,303,18670,US,DE,AS7018,AS3320
TX10007759,2026-01-20 01:21:00,10.11.30.6,10.12.10.3,18444,8333,TCP,2026-01-20 01:20:57,19.413,116,17457,IN,DE,AS45609,AS3320
TX10001021,2026-01-20 02:35:00,10.11.20.2,10.12.20.5,18333,8333,TCP,2026-01-20 02:34:41,21.367,192,42663,IN,SG,AS4755,AS9506
TX10009487,2026-01-20 03:18:00,10.12.10.2,10.11.20.5,18333,8333,TCP,2026-01-20 03:17:59,88.913,160,6923,DE,GB,AS3320,AS2856
TX10009083,2026-01-20 03:31:00,10.14.20.3,10.14.10.5,18333,8333,TCP,2026-01-20 03:30:52,5.032,228,25794,DE,IN,AS3320,AS45609
TX10005821,2026-01-20 03:37:00,10.15.10.2,10.13.20.2,8333,8333,TCP,2026-01-20 03:36:48,8.272,119,13964,NL,IN,AS6830,AS4755
TX10008994,2026-01-20 03:50:00,10.13.10.6,10.14.30.5,8333,8333,TCP,2026-01-20 03:49:41,88.753,139,46937,IN,US,AS4755,AS7922
TX10000687,2026-01-20 04:00:00,10.12.30.6,10.13.10.4,18333,8333,TCP,2026-01-20 03:59:45,6.88,1721,652045,GB,US,AS5089,AS15169
TX10008967,2026-01-20 04:37:00,10.15.20.7,10.12.20.7,18444,8333,TCP,2026-01-20 04:36:46,6.243,79,42955,IN,AU,AS4755,AS4804
TX10008365,2026-01-20 05:05:00,10.14.10.2,10.12.20.3,18444,8333,TCP,2026-01-20 05:04:43,71.606,55,3942,GB,SG,AS5089,AS9506
TX10002517,2026-01-20 05:07:00,10.11.30.4,10.15.20.1,8333,8333,TCP,2026-01-20 05:06:51,27.517,174,58760,GB,IN,AS2856,AS45609
TX10007132,2026-01-20 05:55:00,10.15.20.3,10.15.10.8,8333,8333,TCP,2026-01-20 05:54:55,42.561,330,5462,IN,SG,AS45609,AS9506
TX10002925,2026-01-20 07:12:00,10.14.10.6,10.13.30.5,18444,8333,TCP,2026-01-20 07:11:51,31.4,269,45575,NL,DE,AS6830,AS3320
TX10007889,2026-01-20 07:20:00,10.15.10.5,10.13.10.2,18333,8333,TCP,2026-01-20 07:19:43,72.122,127,20102,IN,AU,AS55836,AS1221
TX10008050,2026-01-20 08:11:00,10.14.20.8,10.12.20.3,8333,8333,TCP,2026-01-20 08:10:47,9.212,90,9464,IN,AU,AS45609,AS4804
TX10001434,2026-01-20 08:13:00,10.15.30.1,10.15.20.3,18444,8333,TCP,2026-01-20 08:12:47,84.344,181,26126,IN,US,AS55836,AS7922
TX10008631,2026-01-20 08:20:00,10.15.10.2,10.12.30.6,18444,8333,TCP,2026-01-20 08:19:50,72.959,215,4897,US,US,AS7018,AS7922
TX10004382,2026-01-20 10:08:00,10.12.20.2,10.12.20.2,18333,8333,TCP,2026-01-20 10:07:48,27.956,349,55893,GB,GB,AS2856,AS2856
TX10004299,2026-01-20 10:27:00,10.14.20.4,10.15.20.4,18444,8333,TCP,2026-01-20 10:26:45,43.14,373,53352,IN,US,AS55836,AS7018
TX10004749,2026-01-20 10:40:00,10.14.20.7,10.13.20.4,18444,8333,TCP,2026-01-20 10:39:53,79.722,144,22028,IN,DE,AS45609,AS3320
TX10007421,2026-01-20 11:27:00,10.15.10.5,10.14.20.5,18333,8333,TCP,2026-01-20 11:26:46,6.298,203,40607,SG,GB,AS4657,AS2856
TX10003157,2026-01-20 11:41:00,10.15.20.7,10.15.30.6,18444,8333,TCP,2026-01-20 11:40:54,83.735,119,24722,IN,AU,AS45609,AS1221
TX10002664,2026-01-20 11:53:00,10.11.20.5,10.15.30.8,18333,8333,TCP,2026-01-20 11:52:59,81.644,119,1679,SG,IN,AS9506,AS55836
TX10000726,2026-01-20 11:59:00,10.12.10.4,10.12.10.7,18333,8333,TCP,2026-01-20 11:58:48,6.238,3468,776771,GB,DE,AS2856,AS6805
TX10003088,2026-01-20 12:01:00,10.15.10.6,10.13.10.5,18333,8333,TCP,2026-01-20 12:00:49,25.403,37,53226,IN,NL,AS55836,AS1136
TX10006674,2026-01-20 12:18:00,10.12.10.3,10.13.10.7,18333,8333,TCP,2026-01-20 12:17:53,32.619,298,27500,US,US,AS7018,AS15169
TX10004908,2026-01-20 13:16:00,10.13.30.3,10.15.10.7,18333,8333,TCP,2026-01-20 13:15:46,48.37,80,32903,GB,SG,AS2856,AS9506
TX10003144,2026-01-20 13:21:00,10.11.30.1,10.11.30.5,18333,8333,TCP,2026-01-20 13:20:55,63.483,116,1295,NL,NL,AS1136,AS6830
TX10008940,2026-01-20 13:51:00,10.14.20.3,10.12.10.3,8333,8333,TCP,2026-01-20 13:50:42,36.547,88,17912,IN,US,AS55836,AS7922
TX10005648,2026-01-20 14:56:00,10.15.30.3,10.14.20.2,18333,8333,TCP,2026-01-20 14:55:42,31.349,87,49477,IN,US,AS55836,AS15169
TX10000705,2026-01-20 14:59:00,10.15.10.7,10.14.10.4,18333,8333,TCP,2026-01-20 14:58:50,0.403,2569,615353,US,IN,AS7018,AS45609
TX10007627,2026-01-20 14:59:00,10.12.20.5,10.15.20.7,18444,8333,TCP,2026-01-20 14:58:49,12.233,143,49409,IN,US,AS55836,AS7922
TX10007941,2026-01-20 15:00:00,10.11.10.1,10.15.20.6,18333,8333,TCP,2026-01-20 14:59:51,58.623,244,42397,IN,DE,AS55836,AS6805
TX10000109,2026-01-20 15:24:00,10.13.10.7,10.15.30.6,8333,8333,TCP,2026-01-20 15:23:54,6.638,3213,354783,AU,US,AS1221,AS7922
TX10005577,2026-01-20 15:31:00,10.13.30.2,10.11.20.7,18444,8333,TCP,2026-01-20 15:30:50,50.792,113,50480,US,CA,AS15169,AS812
TX10007334,2026-01-20 16:22:00,10.12.20.4,10.11.30.5,8333,8333,TCP,2026-01-20 16:21:47,44.022,33,12110,IN,IN,AS55836,AS55836
TX10004465,2026-01-20 17:35:00,10.11.10.2,10.15.30.5,8333,8333,TCP,2026-01-20 17:34:52,47.57,210,59500,US,CA,AS7018,AS577
TX10008147,2026-01-20 17:36:00,10.14.30.1,10.12.20.1,18333,8333,TCP,2026-01-20 17:35:43,63.202,60,26448,GB,SG,AS2856,AS4657
TX10001974,2026-01-20 17:46:00,10.12.30.6,10.14.10.4,18333,8333,TCP,2026-01-20 17:46:00,82.597,134,34553,US,US,AS7018,AS7018
TX10000793,2026-01-20 18:26:00,10.11.30.7,10.15.10.7,18333,8333,TCP,2026-01-20 18:25:53,8.535,2271,360417,IN,SG,AS4755,AS9506
TX10003825,2026-01-20 18:33:00,10.11.10.5,10.12.20.3,8333,8333,TCP,2026-01-20 18:32:49,88.956,249,41779,IN,US,AS55836,AS7922
TX10009052,2026-01-20 18:39:00,10.11.30.4,10.12.30.7,18333,8333,TCP,2026-01-20 18:38:47,29.463,30,21726,DE,AU,AS3320,AS1221
TX10001090,2026-01-20 18:58:00,10.15.20.6,10.11.20.7,18333,8333,TCP,2026-01-20 18:57:51,62.322,342,42881,IN,NL,AS45609,AS1136
TX10005484,2026-01-20 19:38:00,10.12.20.8,10.14.30.8,18333,8333,TCP,2026-01-20 19:38:00,8.298,393,21070,GB,US,AS5089,AS7922
TX10000691,2026-01-20 21:28:00,10.11.10.1,10.12.20.4,18444,8333,TCP,2026-01-20 21:27:58,8.703,2203,219743,IN,GB,AS4755,AS5089
TX10004117,2026-01-20 21:31:00,10.12.10.3,10.13.20.4,8333,8333,TCP,2026-01-20 21:30:54,56.156,336,9092,IN,DE,AS45609,AS6805
TX10005434,2026-01-20 22:31:00,10.11.10.8,10.13.30.6,8333,8333,TCP,2026-01-20 22:30:41,51.963,391,42849,IN,DE,AS55836,AS6805
TX10005307,2026-01-20 22:39:00,10.13.20.6,10.13.30.6,18333,8333,TCP,2026-01-20 22:38:45,53.158,247,57046,AU,IN,AS1221,AS45609
TX10007124,2026-01-20 23:15:00,10.12.20.5,10.15.20.1,18333,8333,TCP,2026-01-20 23:14:57,84.566,239,58370,NL,US,AS1136,AS7018
TX10009879,2026-01-20 23:20:00,10.11.10.1,10.15.20.1,18333,8333,TCP,2026-01-20 23:19:58,73.824,130,46982,IN,AU,AS4755,AS1221
TX10004719,2026-01-20 23:30:00,10.13.30.7,10.11.30.5,18444,8333,TCP,2026-01-20 23:29:57,40.587,43,56962,DE,IN,AS3320,AS45609
TX10004976,2026-01-20 23:31:00,10.14.30.1,10.13.30.3,8333,8333,TCP,2026-01-20 23:30:41,78.42,282,47846,AU,CA,AS1221,AS812
TX10004064,2026-01-20 23:54:00,10.13.20.1,10.14.30.8,8333,8333,TCP,2026-01-20 23:53:51,54.163,311,35583,US,DE,AS7922,AS6805
TX10002828,2026-01-20 23:58:00,10.13.10.8,10.12.30.8,18444,8333,TCP,2026-01-20 23:57:58,52.953,155,20480,IN,CA,AS55836,AS812
TX10002174,2026-01-21 00:49:00,10.13.10.7,10.11.30.7,18444,8333,TCP,2026-01-21 00:48:58,71.171,112,45175,DE,AU,AS6805,AS1221
TX10000060,2026-01-21 01:14:00,10.15.20.3,10.11.10.6,8333,8333,TCP,2026-01-21 01:13:48,8.416,2858,260199,AU,DE,AS1221,AS6805
TX10006477,2026-01-21 01:16:00,10.14.10.7,10.15.20.2,18333,8333,TCP,2026-01-21 01:15:51,40.968,208,15499,DE,AU,AS6805,AS1221
TX10001210,2026-01-21 01:36:00,10.14.30.7,10.13.20.7,8333,8333,TCP,2026-01-21 01:35:41,8.563,146,1116,IN,GB,AS45609,AS2856
TX10007152,2026-01-21 01:51:00,10.14.10.2,10.14.20.2,18333,8333,TCP,2026-01-21 01:50:51,31.209,313,16688,NL,AU,AS1136,AS4804
TX10008140,2026-01-21 03:04:00,10.11.20.2,10.15.10.1,18333,8333,TCP,2026-01-21 03:03:52,71.103,158,39240,US,CA,AS15169,AS577
TX10000287,2026-01-21 03:08:00,10.15.20.3,10.11.30.5,8333,8333,TCP,2026-01-21 03:07:55,10.724,1646,710306,US,NL,AS7018,AS6830
TX10009163,2026-01-21 03:12:00,10.11.10.5,10.11.20.2,18444,8333,TCP,2026-01-21 03:11:51,65.855,76,38361,SG,GB,AS4657,AS5089
TX10002041,2026-01-21 03:17:00,10.14.30.3,10.14.20.4,8333,8333,TCP,2026-01-21 03:16:45,66.871,298,42021,GB,US,AS2856,AS7018
TX10008808,2026-01-21 03:30:00,10.13.20.8,10.12.20.1,8333,8333,TCP,2026-01-21 03:29:58,47.884,307,32922,GB,AU,AS5089,AS1221
TX10005720,2026-01-21 03:33:00,10.14.20.1,10.12.20.5,18444,8333,TCP,2026-01-21 03:32:49,46.803,176,27817,IN,IN,AS4755,AS55836
TX10002737,2026-01-21 04:08:00,10.11.20.2,10.15.10.3,18444,8333,TCP,2026-01-21 04:07:46,79.331,154,58552,IN,AU,AS4755,AS1221
TX10008395,2026-01-21 04:41:00,10.13.10.3,10.13.20.2,18333,8333,TCP,2026-01-21 04:40:55,78.742,45,21229,AU,GB,AS1221,AS2856
TX10006236,2026-01-21 04:56:00,10.12.20.5,10.12.20.3,8333,8333,TCP,2026-01-21 04:55:55,56.672,244,24507,GB,AU,AS2856,AS4804
TX10009922,2026-01-21 05:06:00,10.15.20.6,10.15.30.7,18444,8333,TCP,2026-01-21 05:05:48,53.862,98,4225,US,DE,AS7922,AS6805
TX10006199,2026-01-21 05:38:00,10.14.30.5,10.13.20.3,18333,8333,TCP,2026-01-21 05:37:48,29.221,211,52484,US,CA,AS7018,AS577
TX10002232,2026-01-21 06:43:00,10.11.30.8,10.11.20.7,18333,8333,TCP,2026-01-21 06:42:53,9.38,179,42973,SG,SG,AS9506,AS4657
TX10000736,2026-01-21 07:03:00,10.14.20.4,10.14.20.6,18444,8333,TCP,2026-01-21 07:02:50,7.419,1732,233686,AU,SG,AS1221,AS9506
