src_ip,dst_ip,txid,timestamp,source_wallet,destination_wallet,src_country,dst_country,src_asn,dst_asn
10.14.30.8,10.14.10.4,TX10007127,2026-02-03 19:11:00,W000237,W001550,AU,GB,AS1221,AS2856
10.11.10.3,10.15.30.7,TX10001885,2026-02-03 19:22:00,W000192,W001241,AU,AU,AS1221,AS1221
10.15.20.3,10.11.10.1,TX10004307,2026-02-03 20:13:00,W000557,W002081,DE,IN,AS6805,AS4755
10.13.30.8,10.12.10.2,TX10000791,2026-02-03 20:29:00,W000018,W002040,GB,SG,AS5089,AS9506
10.15.30.3,10.12.10.8,TX10006639,2026-02-03 21:40:00,W001193,W001816,IN,SG,AS45609,AS9506
10.14.20.8,10.12.20.7,TX10007110,2026-02-03 22:19:00,W000390,W002027,IN,US,AS4755,AS7922
10.15.10.4,10.14.20.7,TX10007419,2026-02-03 23:39:00,W000277,W000974,NL,IN,AS1136,AS55836
10.15.30.7,10.11.10.1,TX10002898,2026-02-03 23:50:00,W000520,W000261,GB,US,AS2856,AS7018
10.12.10.3,10.11.20.8,TX10002387,2026-02-03 23:55:00,W000022,W000282,IN,AU,AS45609,AS1221
10.15.10.2,10.14.10.7,TX10009913,2026-02-04 00:29:00,W001423,W000215,US,AU,AS15169,AS4804
10.14.10.7,10.14.30.4,TX10006823,2026-02-04 04:16:00,W001395,W000550,IN,IN,AS55836,AS45609
10.11.20.3,10.15.20.6,TX10005815,2026-02-04 04:20:00,W002256,W001075,SG,AU,AS4657,AS4804
10.12.20.4,10.11.30.1,TX10006998,2026-02-04 04:36:00,W000038,W001857,IN,GB,AS4755,AS5089
10.13.30.3,10.14.20.8,TX10003313,2026-02-04 04:45:00,W000398,W002062,IN,GB,AS45609,AS5089
10.12.10.6,10.13.20.8,TX10004459,2026-02-04 04:48:00,W000265,W001551,IN,GB,AS55836,AS2856
10.11.10.5,10.15.10.2,TX10002388,2026-02-04 05:16:00,W001638,W000332,IN,AU,AS55836,AS4804
10.12.10.2,10.14.30.1,TX10009837,2026-02-04 05:20:00,W000028,W001613,IN,SG,AS55836,AS4657
10.13.30.6,10.12.20.5,TX10007845,2026-02-04 05:45:00,W002452,W000042,IN,DE,AS4755,AS3320
10.14.20.6,10.14.20.4,TX10002853,2026-02-04 06:32:00,W001681,W001654,IN,AU,AS4755,AS1221
10.14.30.5,10.14.30.5,TX10002584,2026-02-04 06:46:00,W001602,W002326,SG,GB,AS9506,AS2856
10.14.10.3,10.11.10.7,TX10008143,2026-02-04 07:41:00,W000471,W000153,NL,US,AS6830,AS7018
10.13.20.6,10.13.10.2,TX10001859,2026-02-04 07:46:00,W000987,W001101,GB,NL,AS2856,AS6830
10.12.10.1,10.11.30.3,TX10008794,2026-02-04 08:10:00,W000252,W000883,US,AU,AS7922,AS1221
10.13.20.7,10.13.20.1,TX10003515,2026-02-04 08:38:00,W002037,W001710,US,CA,AS7922,AS577
10.13.10.2,10.11.10.4,TX10003422,2026-02-04 09:14:00,W001468,W000224,US,SG,AS15169,AS4657
10.11.30.7,10.12.10.7,TX10001453,2026-02-04 09:36:00,W002133,W001086,IN,IN,AS45609,AS4755
10.15.10.2,10.15.30.4,TX10003193,2026-02-04 09:36:00,W000711,W001099,IN,NL,AS45609,AS1136
10.11.20.7,10.11.30.5,TX10002955,2026-02-04 09:42:00,W000291,W001886,IN,SG,AS45609,AS4657
10.12.20.6,10.13.10.7,TX10008221,2026-02-04 10:03:00,W000449,W002311,IN,AU,AS55836,AS4804
10.13.20.6,10.14.20.5,TX10007506,2026-02-04 10:05:00,W001434,W000290,IN,CA,AS55836,AS577
10.13.20.6,10.11.30.4,TX10001585,2026-02-04 10:58:00,W002344,W001596,DE,GB,AS3320,AS2856
10.13.10.8,10.14.20.6,TX10002240,2026-02-04 12:08:00,W002174,W001916,IN,IN,AS45609,AS45609
10.13.30.4,10.11.30.7,TX10002055,2026-02-04 12:33:00,W001771,W002432,NL,DE,AS1136,AS6805
10.12.10.6,10.11.10.7,TX10004403,2026-02-04 13:05:00,W001279,W000820,US,IN,AS7922,AS4755
10.11.10.1,10.14.30.8,TX10001863,2026-02-04 13:33:00,W001674,W000015,AU,SG,AS1221,AS9506
10.15.20.8,10.14.10.7,TX10009787,2026-02-04 13:57:00,W000732,W000153,GB,IN,AS5089,AS4755
10.15.20.5,10.14.20.5,TX10003100,2026-02-04 14:36:00,W001829,W001475,IN,DE,AS4755,AS6805
10.11.30.1,10.13.20.8,TX10008213,2026-02-04 14:45:00,W001460,W001751,IN,NL,AS55836,AS6830
10.13.10.6,10.11.10.5,TX10000237,2026-02-04 15:08:00,W000050,W001133,US,IN,AS7922,AS45609
10.12.30.5,10.12.10.2,TX10008261,2026-02-04 15:24:00,W000479,W001514,NL,IN,AS6830,AS55836
10.12.30.5,10.12.10.5,TX10006217,2026-02-04 16:23:00,W001277,W001259,US,AU,AS7018,AS4804
10.11.20.2,10.14.20.6,TX10003275,2026-02-04 16:25:00,W001475,W000681,IN,DE,AS4755,AS3320
10.12.20.6,10.14.30.8,TX10000464,2026-02-04 17:11:00,W000829,W000041,CA,US,AS812,AS7922
10.11.30.2,10.12.10.4,TX10002351,2026-02-04 17:38:00,W002359,W002312,AU,US,AS4804,AS7018
10.12.30.1,10.14.10.3,TX10004376,2026-02-04 18:02:00,W001454,W000794,NL,US,AS1136,AS15169
10.15.20.8,10.11.20.6,TX10001384,2026-02-04 18:13:00,W000233,W000529,IN,NL,AS45609,AS6830
10.11.20.7,10.11.10.8,TX10008779,2026-02-04 18:55:00,W002464,W000757,US,NL,AS7922,AS1136
10.12.20.5,10.11.20.8,TX10008681,2026-02-04 19:13:00,W000839,W001145,GB,CA,AS2856,AS577
10.13.20.3,10.15.30.7,TX10009568,2026-02-04 19:29:00,W000307,W001864,SG,IN,AS9506,AS45609
10.14.30.8,10.15.10.8,TX10001162,2026-02-04 19:30:00,W002190,W002129,GB,SG,AS5089,AS4657
10.11.10.3,10.13.10.7,TX10003432,2026-02-04 19:45:00,W000771,W001468,IN,AU,AS4755,AS1221
10.13.10.8,10.11.10.3,TX10000330,2026-02-04 20:05:00,W000044,W000240,DE,GB,AS3320,AS2856
10.13.20.6,10.14.10.7,TX10008508,2026-02-04 20:39:00,W002239,W000257,CA,DE,AS812,AS3320
10.11.10.1,10.15.20.8,TX10007599,2026-02-04 20:47:00,W002091,W000896,IN,AU,AS4755,AS4804
10.13.30.1,10.15.20.7,TX10009108,2026-02-04 20:51:00,W001016,W001290,IN,US,AS45609,AS7922
10.11.20.8,10.11.30.5,TX10001797,2026-02-04 21:00:00,W002267,W002148,US,NL,AS7018,AS6830
10.12.10.2,10.13.30.6,TX10006734,2026-02-04 22:27:00,W001726,W002488,GB,GB,AS2856,AS5089
10.15.30.4,10.14.20.5,TX10003658,2026-02-04 23:14:00,W001223,W002129,IN,DE,AS45609,AS3320
10.12.30.3,10.11.30.3,TX10006807,2026-02-04 23:29:00,W002129,W000698,IN,GB,AS4755,AS5089
10.13.10.6,10.13.30.4,TX10000102,2026-02-04 23:30:00,W000013,W002161,IN,AU,AS4755,AS1221
10.13.20.7,10.15.30.4,TX10005733,2026-02-04 23:50:00,W000588,W000253,IN,CA,AS45609,AS577
10.15.20.4,10.12.20.5,TX10009041,2026-02-05 00:09:00,W000299,W000537,US,GB,AS15169,AS2856
10.12.10.1,10.13.20.8,TX10000115,2026-02-05 00:13:00,W001965,W002160,CA,GB,AS577,AS2856
10.15.10.2,10.14.10.8,TX10001545,2026-02-05 01:41:00,W002102,W001759,AU,AU,AS4804,AS4804
10.11.20.7,10.11.20.6,TX10008541,2026-02-05 01:45:00,W001165,W001706,NL,CA,AS6830,AS812
10.12.20.2,10.14.20.1,TX10008320,2026-02-05 02:05:00,W001449,W002406,IN,NL,AS45609,AS6830
10.15.20.2,10.15.10.4,TX10001280,2026-02-05 02:12:00,W002168,W001015,NL,IN,AS1136,AS55836
10.15.30.1,10.14.10.5,TX10000811,2026-02-05 02:14:00,W000027,W001371,NL,US,AS6830,AS7922
10.14.10.6,10.12.30.8,TX10009713,2026-02-05 02:24:00,W002432,W000177,SG,AU,AS9506,AS4804
10.14.10.6,10.15.30.3,TX10003933,2026-02-05 02:48:00,W000934,W000563,IN,CA,AS4755,AS812
10.13.10.1,10.14.30.8,TX10002469,2026-02-05 03:10:00,W002230,W002369,GB,AU,AS5089,AS4804
10.11.20.6,10.11.10.6,TX10006385,2026-02-05 03:54:00,W001139,W001591,US,CA,AS7018,AS577
10.13.30.1,10.15.10.6,TX10005176,2026-02-05 04:19:00,W002257,W002399,US,CA,AS7018,AS577
10.13.20.1,10.14.20.8,TX10007747,2026-02-05 04:32:00,W002405,W000675,US,GB,AS15169,AS5089
10.15.20.2,10.11.10.3,TX10001576,2026-02-05 04:36:00,W002392,W001997,GB,AU,AS2856,AS1221
10.12.30.6,10.11.10.4,TX10003084,2026-02-05 05:21:00,W001229,W001362,IN,CA,AS45609,AS812
10.11.30.1,10.12.20.1,TX10008498,2026-02-05 05:58:00,W000810,W002366,GB,NL,AS5089,AS6830
10.14.10.7,10.13.20.1,TX10006977,2026-02-05 06:08:00,W001886,W001771,US,US,AS7922,AS7922
10.14.10.5,10.11.20.6,TX10004800,2026-02-05 06:25:00,W002264,W000135,GB,US,AS5089,AS15169
10.13.30.6,10.11.10.1,TX10003438,2026-02-05 06:30:00,W002041,W000331,GB,AU,AS2856,AS4804
10.15.30.7,10.13.20.6,TX10003587,2026-02-05 08:11:00,W001078,W001165,US,IN,AS15169,AS45609
10.15.30.1,10.11.20.2,TX10002524,2026-02-05 08:20:00,W002139,W000186,DE,NL,AS3320,AS1136
10.14.30.3,10.15.30.2,TX10006811,2026-02-05 08:40:00,W001524,W001062,SG,DE,AS9506,AS3320
10.13.20.1,10.13.30.8,TX10005823,2026-02-05 08:45:00,W000485,W001118,IN,US,AS4755,AS7018
10.13.10.8,10.13.10.3,TX10009077,2026-02-05 08:53:00,W001547,W000926,US,US,AS15169,AS15169
10.12.10.3,10.14.20.1,TX10005301,2026-02-05 08:57:00,W000450,W000378,IN,DE,AS4755,AS6805
10.14.20.3,10.13.30.4,TX10005051,2026-02-05 09:13:00,W000662,W001199,US,NL,AS7018,AS6830
10.11.30.1,10.14.30.6,TX10007192,2026-02-05 09:37:00,W001949,W000781,IN,DE,AS55836,AS3320
10.12.30.6,10.15.30.5,TX10006407,2026-02-05 10:15:00,W002344,W000284,IN,SG,AS55836,AS9506
10.14.10.8,10.13.30.4,TX10001706,2026-02-05 11:41:00,W000728,W001681,US,DE,AS7018,AS6805
10.14.10.8,10.14.20.7,TX10004420,2026-02-05 11:46:00,W001953,W001305,US,IN,AS15169,AS4755
10.11.10.2,10.11.10.8,TX10001079,2026-02-05 12:02:00,W001679,W000321,IN,CA,AS55836,AS577
10.15.30.3,10.15.10.1,TX10009770,2026-02-05 12:35:00,W002025,W001147,DE,AU,AS6805,AS4804
10.13.20.2,10.14.30.5,TX10007996,2026-02-05 13:04:00,W000133,W001843,IN,AU,AS45609,AS4804
10.11.20.6,10.15.30.6,TX10002882,2026-02-05 13:16:00,W001149,W001277,GB,SG,AS5089,AS4657
10.11.20.6,10.12.30.1,TX10001741,2026-02-05 13:29:00,W000005,W000207,NL,CA,AS1136,AS812
10.14.10.5,10.11.30.1,TX10009557,2026-02-05 15:00:00,W000901,W001689,IN,DE,AS45609,AS6805
10.13.30.1,10.11.10.8,TX10007401,2026-02-05 15:09:00,W001891,W000753,IN,US,AS45609,AS7018
10.11.30.6,10.14.20.7,TX10003362,2026-02-05 15:13:00,W000466,W001866,US,GB,AS7018,AS2856
10.12.20.7,10.13.30.5,TX10006838,2026-02-05 18:03:00,W001910,W002048,IN,GB,AS55836,AS5089
10.14.30.8,10.15.20.4,TX10002037,2026-02-05 18:08:00,W000331,W001431,GB,IN,AS5089,AS45609
10.12.10.6,10.12.30.4,TX10005189,2026-02-05 18:20:00,W000684,W000318,IN,US,AS45609,AS7018
10.14.10.4,10.13.30.1,TX10002491,2026-02-05 19:02:00,W001502,W002291,US,SG,AS7922,AS4657
10.13.20.8,10.12.20.1,TX10005755,2026-02-05 19:19:00,W001781,W001410,AU,AU,AS1221,AS4804
10.14.30.5,10.12.10.7,TX10006522,2026-02-05 19:27:00,W001495,W002489,US,NL,AS7922,AS1136
10.12.30.3,10.15.20.4,TX10007275,2026-02-05 19:36:00,W002282,W002201,IN,AU,AS55836,AS1221
10.13.10.2,10.14.20.5,TX10002028,2026-02-05 19:48:00,W000326,W000355,US,IN,AS7922,AS45609
10.14.30.3,10.12.10.5,TX10006334,2026-02-05 19:57:00,W000872,W000505,IN,NL,AS55836,AS6830
10.15.10.2,10.11.20.1,TX10006410,2026-02-05 20:02:00,W000762,W001481,IN,GB,AS55836,AS2856
10.15.30.3,10.13.20.8,TX10005283,2026-02-05 20:05:00,W001210,W000608,SG,NL,AS9506,AS1136
10.12.10.3,10.14.20.8,TX10001486,2026-02-05 20:31:00,W001623,W001309,IN,AU,AS55836,AS1221
10.15.30.6,10.15.30.3,TX10003536,2026-02-05 20:32:00,W000456,W000030,IN,CA,AS4755,AS577
10.12.10.4,10.15.10.6,TX10005060,2026-02-05 21:34:00,W001798,W000142,IN,SG,AS4755,AS4657
10.12.10.2,10.11.10.4,TX10009928,2026-02-05 21:34:00,W000688,W000725,GB,DE,AS2856,AS3320
10.15.10.2,10.14.20.5,TX10007113,2026-02-05 22:05:00,W000212,W002421,IN,DE,AS45609,AS6805
10.14.10.8,10.15.30.6,TX10005664,2026-02-05 22:24:00,W002119,W001998,IN,IN,AS55836,AS4755
10.11.20.6,10.11.10.5,TX10009959,2026-02-05 22:26:00,W000661,W001205,IN,DE,AS4755,AS3320
10.13.30.7,10.15.20.5,TX10008905,2026-02-05 22:38:00,W001251,W000944,CA,DE,AS812,AS3320
10.13.10.3,10.11.10.1,TX10002048,2026-02-05 22:46:00,W000099,W000311,US,SG,AS7922,AS9506
10.13.10.2,10.15.20.8,TX10005957,2026-02-05 23:12:00,W002306,W000431,CA,CA,AS577,AS577
10.15.20.5,10.11.30.5,TX10001035,2026-02-06 00:17:00,W001858,W002309,US,DE,AS7018,AS6805
10.11.10.6,10.15.10.1,TX10002883,2026-02-06 00:44:00,W000648,W002226,IN,AU,AS55836,AS1221
10.13.10.7,10.11.30.7,TX10002094,2026-02-06 00:57:00,W000267,W000768,DE,SG,AS6805,AS9506
10.11.10.5,10.15.20.2,TX10007022,2026-02-06 01:14:00,W000916,W000545,IN,AU,AS55836,AS4804
10.14.30.8,10.11.20.4,TX10002754,2026-02-06 01:21:00,W000674,W000404,DE,CA,AS3320,AS577
10.12.10.2,10.13.10.7,TX10004412,2026-02-06 01:29:00,W000131,W001175,IN,SG,AS4755,AS4657
10.14.10.2,10.11.30.5,TX10009605,2026-02-06 01:43:00,W002016,W000650,IN,NL,AS4755,AS1136
10.13.10.1,10.14.20.1,TX10006853,2026-02-06 01:51:00,W000665,W000524,IN,US,AS4755,AS7922
10.14.10.7,10.14.20.4,TX10009753,2026-02-06 03:21:00,W001033,W001919,CA,SG,AS577,AS9506
10.13.10.1,10.12.10.1,TX10004692,2026-02-06 03:38:00,W000273,W000903,IN,CA,AS55836,AS812
10.11.20.6,10.11.10.6,TX10004992,2026-02-06 04:45:00,W000626,W000621,NL,GB,AS6830,AS5089
10.14.30.7,10.14.30.8,TX10004873,2026-02-06 05:34:00,W002432,W001501,SG,SG,AS4657,AS9506
10.15.20.5,10.14.30.4,TX10000759,2026-02-06 05:52:00,W000007,W002374,SG,GB,AS4657,AS5089
10.12.20.4,10.14.20.8,TX10006513,2026-02-06 06:16:00,W000400,W002323,NL,NL,AS1136,AS6830
10.11.10.6,10.14.10.3,TX10006189,2026-02-06 06:26:00,W001439,W001077,IN,IN,AS4755,AS4755
10.11.20.4,10.13.20.4,TX10005052,2026-02-06 06:45:00,W002452,W002309,SG,DE,AS4657,AS6805
10.13.20.3,10.13.10.5,TX10000891,2026-02-06 06:48:00,W002012,W001460,GB,AU,AS5089,AS4804
10.13.10.8,10.15.20.7,TX10001908,2026-02-06 06:57:00,W001273,W001513,IN,IN,AS55836,AS4755
10.15.20.3,10.14.20.4,TX10008358,2026-02-06 07:03:00,W001564,W001641,IN,CA,AS55836,AS812
10.11.30.8,10.13.10.2,TX10000991,2026-02-06 07:55:00,W000039,W001544,NL,SG,AS1136,AS4657
10.15.10.2,10.13.30.2,TX10005962,2026-02-06 08:11:00,W002498,W001840,NL,CA,AS1136,AS812
10.12.10.6,10.11.10.3,TX10007766,2026-02-06 09:56:00,W002114,W001320,CA,IN,AS577,AS55836
10.15.20.6,10.15.10.7,TX10000776,2026-02-06 10:03:00,W002149,W000831,DE,IN,AS6805,AS55836
10.11.20.7,10.13.10.3,TX10008961,2026-02-06 10:10:00,W001194,W002463,GB,AU,AS2856,AS4804
10.13.30.1,10.11.20.3,TX10008203,2026-02-06 10:45:00,W002108,W002456,GB,GB,AS2856,AS5089
10.15.30.8,10.13.10.7,TX10000092,2026-02-06 10:55:00,W001804,W002110,US,NL,AS7922,AS1136
10.15.30.6,10.11.10.5,TX10005110,2026-02-06 11:03:00,W002061,W001399,US,IN,AS15169,AS55836
10.11.30.4,10.13.30.2,TX10002241,2026-02-06 11:11:00,W000580,W000918,NL,AU,AS1136,AS1221
10.12.20.8,10.15.10.4,TX10008550,2026-02-06 11:49:00,W001422,W001443,US,SG,AS7018,AS9506
10.11.10.4,10.14.20.1,TX10007716,2026-02-06 11:58:00,W001364,W001124,IN,NL,AS55836,AS1136
10.12.20.5,10.12.10.2,TX10005582,2026-02-06 12:19:00,W000124,W002147,DE,IN,AS3320,AS4755
10.14.10.2,10.13.20.4,TX10001514,2026-02-06 12:32:00,W002355,W000725,NL,NL,AS1136,AS6830
10.11.10.5,10.11.20.3,TX10005578,2026-02-06 12:43:00,W001090,W000287,GB,DE,AS2856,AS3320
10.15.30.8,10.13.20.8,TX10000262,2026-02-06 12:47:00,W000002,W000640,AU,SG,AS4804,AS4657
10.15.10.5,10.11.20.3,TX10005697,2026-02-06 12:56:00,W000343,W000798,SG,AU,AS9506,AS4804
10.12.30.3,10.15.20.6,TX10003527,2026-02-06 13:05:00,W001723,W002167,CA,AU,AS812,AS4804
10.11.10.7,10.14.30.7,TX10003868,2026-02-06 13:43:00,W002448,W002441,CA,GB,AS577,AS5089
10.11.20.8,10.13.20.4,TX10004361,2026-02-06 13:44:00,W001332,W002153,NL,GB,AS6830,AS2856
10.13.10.7,10.11.30.8,TX10007244,2026-02-06 13:46:00,W000409,W001473,US,SG,AS15169,AS9506
10.13.30.7,10.13.20.3,TX10005405,2026-02-06 13:59:00,W002483,W001291,NL,CA,AS6830,AS812
10.13.20.2,10.12.10.5,TX10000595,2026-02-06 15:19:00,W000852,W000763,DE,IN,AS3320,AS4755
10.13.10.4,10.14.10.7,TX10001238,2026-02-06 15:44:00,W001144,W000610,IN,SG,AS55836,AS4657
10.14.10.8,10.13.20.1,TX10001676,2026-02-06 16:04:00,W001595,W002068,IN,CA,AS45609,AS577
10.11.20.7,10.11.10.2,TX10005726,2026-02-06 16:07:00,W001879,W000064,IN,AU,AS55836,AS4804
10.14.10.4,10.12.10.4,TX10003784,2026-02-06 16:16:00,W000280,W001054,IN,GB,AS55836,AS5089
10.13.30.5,10.15.20.3,TX10006123,2026-02-06 16:48:00,W001349,W002328,IN,SG,AS45609,AS4657
10.15.20.1,10.14.10.2,TX10005424,2026-02-06 17:08:00,W002049,W000436,CA,AU,AS812,AS4804
10.15.20.1,10.12.10.3,TX10009670,2026-02-06 19:07:00,W000423,W000981,US,GB,AS7018,AS2856
10.14.30.2,10.12.30.3,TX10002793,2026-02-06 19:41:00,W000189,W000735,US,GB,AS15169,AS5089
10.15.20.1,10.12.20.5,TX10007093,2026-02-06 20:54:00,W000877,W000063,IN,CA,AS55836,AS812
10.15.20.7,10.14.10.5,TX10005844,2026-02-06 21:34:00,W000183,W000585,US,IN,AS15169,AS55836
10.13.20.3,10.11.20.2,TX10006038,2026-02-06 21:43:00,W002487,W001482,US,DE,AS15169,AS3320
10.14.30.6,10.13.30.1,TX10009538,2026-02-06 21:56:00,W000701,W000105,NL,SG,AS1136,AS9506
10.12.30.1,10.14.20.6,TX10008081,2026-02-06 22:07:00,W002239,W001951,IN,IN,AS4755,AS45609
10.12.10.1,10.15.20.6,TX10006857,2026-02-06 22:10:00,W001739,W001158,US,IN,AS7922,AS4755
10.12.10.6,10.11.10.1,TX10001373,2026-02-06 22:16:00,W000656,W002289,AU,SG,AS4804,AS9506
10.13.10.5,10.12.30.2,TX10002364,2026-02-06 22:21:00,W000575,W002468,NL,US,AS6830,AS7018
10.12.20.4,10.14.20.1,TX10005551,2026-02-06 22:38:00,W000510,W001363,DE,SG,AS3320,AS4657
10.14.20.4,10.15.10.1,TX10008819,2026-02-07 00:08:00,W000052,W000318,DE,SG,AS3320,AS4657
10.13.10.8,10.13.30.3,TX10007749,2026-02-07 00:55:00,W000809,W002020,GB,GB,AS5089,AS5089
10.15.20.3,10.11.10.8,TX10002160,2026-02-07 01:03:00,W000725,W000170,DE,IN,AS3320,AS55836
10.11.20.2,10.15.10.6,TX10004590,2026-02-07 01:38:00,W000619,W000312,IN,IN,AS45609,AS55836
10.13.10.7,10.11.10.6,TX10003401,2026-02-07 02:16:00,W001378,W002164,GB,CA,AS2856,AS812
10.13.30.5,10.12.30.8,TX10002701,2026-02-07 02:31:00,W000052,W002263,GB,SG,AS5089,AS4657
10.14.20.3,10.12.30.5,TX10004918,2026-02-07 03:19:00,W002484,W001620,IN,IN,AS45609,AS45609
10.12.20.6,10.15.10.7,TX10001287,2026-02-07 03:44:00,W001882,W001157,IN,IN,AS45609,AS55836
10.13.20.7,10.12.10.4,TX10008396,2026-02-07 03:48:00,W001333,W000433,IN,GB,AS4755,AS5089
10.15.30.3,10.11.10.2,TX10001497,2026-02-07 03:53:00,W000887,W001317,GB,NL,AS2856,AS1136
10.15.10.4,10.15.30.3,TX10004663,2026-02-07 04:11:00,W002305,W001266,US,US,AS7018,AS7922
10.14.20.3,10.12.30.2,TX10009359,2026-02-07 04:44:00,W002180,W002252,SG,NL,AS4657,AS1136
10.14.20.4,10.13.20.7,TX10006896,2026-02-07 06:06:00,W002121,W002306,IN,DE,AS55836,AS6805
10.11.10.8,10.11.30.8,TX10008545,2026-02-07 06:25:00,W000253,W001254,SG,IN,AS9506,AS45609
10.15.30.8,10.11.30.1,TX10001382,2026-02-07 06:38:00,W001482,W000177,IN,IN,AS4755,AS4755
10.14.10.2,10.15.30.5,TX10000111,2026-02-07 07:10:00,W000044,W000896,DE,GB,AS6805,AS2856
10.14.10.2,10.14.30.5,TX10003715,2026-02-07 08:10:00,W001091,W001585,US,US,AS7922,AS7922
10.11.10.4,10.13.30.7,TX10006005,2026-02-07 09:41:00,W001302,W001798,DE,IN,AS6805,AS4755
10.12.10.6,10.14.10.6,TX10001823,2026-02-07 10:24:00,W000573,W000682,US,DE,AS7018,AS6805
10.15.10.7,10.11.20.1,TX10004754,2026-02-07 10:27:00,W001085,W001819,US,DE,AS7018,AS3320
10.13.10.7,10.15.30.2,TX10004809,2026-02-07 11:21:00,W001590,W000828,IN,US,AS4755,AS15169
10.15.20.7,10.11.10.6,TX10009169,2026-02-07 11:42:00,W000479,W000226,DE,AU,AS6805,AS1221
10.11.20.1,10.13.10.3,TX10006489,2026-02-07 11:55:00,W002265,W001478,AU,IN,AS4804,AS45609
10.14.30.7,10.11.20.3,TX10009957,2026-02-07 12:18:00,W001794,W001734,SG,US,AS9506,AS7922
10.15.10.7,10.15.10.4,TX10009567,2026-02-07 12:38:00,W000205,W002274,DE,SG,AS6805,AS9506
10.12.10.5,10.14.30.1,TX10003284,2026-02-07 12:39:00,W001370,W001746,US,CA,AS7018,AS812
10.12.10.3,10.11.10.3,TX10001990,2026-02-07 13:07:00,W000436,W000883,NL,CA,AS6830,AS812
10.15.20.6,10.14.20.7,TX10006276,2026-02-07 13:24:00,W000938,W000097,US,AU,AS15169,AS4804
10.12.20.2,10.13.20.8,TX10001381,2026-02-07 13:48:00,W001704,W002064,IN,AU,AS45609,AS4804
10.12.30.5,10.14.20.6,TX10005061,2026-02-07 14:16:00,W000658,W002436,CA,US,AS812,AS7018
10.13.20.5,10.11.20.6,TX10002287,2026-02-07 15:10:00,W002058,W002209,US,US,AS15169,AS7922
10.12.10.8,10.12.30.6,TX10001973,2026-02-07 15:27:00,W001729,W001107,IN,GB,AS55836,AS5089
10.12.20.4,10.12.10.5,TX10000233,2026-02-07 15:59:00,W000041,W000940,NL,GB,AS6830,AS5089
10.15.30.5,10.13.10.5,TX10009887,2026-02-07 16:20:00,W002199,W000791,AU,DE,AS1221,AS3320
10.15.20.7,10.14.10.1,TX10004466,2026-02-07 16:21:00,W000538,W000224,GB,DE,AS2856,AS6805
10.13.20.6,10.13.20.7,TX10003440,2026-02-07 16:23:00,W002337,W001295,IN,US,AS4755,AS7922
10.13.20.4,10.11.30.4,TX10007216,2026-02-07 16:35:00,W000753,W000068,GB,IN,AS2856,AS4755
10.15.20.7,10.12.10.2,TX10003353,2026-02-07 16:42:00,W000515,W002035,IN,CA,AS4755,AS812
10.13.20.3,10.12.30.7,TX10008965,2026-02-07 17:27:00,W000823,W001171,CA,DE,AS812,AS3320
10.12.20.3,10.13.30.4,TX10005521,2026-02-07 18:10:00,W000116,W001828,IN,GB,AS4755,AS2856
10.14.10.2,10.13.10.7,TX10000104,2026-02-07 18:21:00,W000739,W001508,AU,IN,AS1221,AS45609
10.15.20.6,10.13.20.4,TX10007202,2026-02-07 18:52:00,W000700,W000845,US,IN,AS15169,AS4755
10.12.10.1,10.14.10.7,TX10004984,2026-02-07 19:01:00,W000630,W002426,US,DE,AS7018,AS3320
10.11.10.8,10.12.20.8,TX10007922,2026-02-07 19:09:00,W001728,W002330,IN,AU,AS4755,AS4804
10.12.10.8,10.13.10.1,TX10004290,2026-02-07 19:19:00,W001555,W000436,GB,CA,AS2856,AS577
10.14.30.2,10.14.10.1,TX10006435,2026-02-07 19:48:00,W000946,W001900,IN,IN,AS4755,AS4755
10.13.20.4,10.14.10.6,TX10002140,2026-02-07 19:53:00,W000344,W001531,NL,NL,AS6830,AS6830
10.11.10.1,10.14.10.7,TX10006627,2026-02-07 20:05:00,W000042,W001412,IN,IN,AS45609,AS4755
10.14.10.6,10.12.10.3,TX10007217,2026-02-07 20:47:00,W001498,W002302,US,CA,AS7922,AS577
10.14.10.1,10.12.20.7,TX10005809,2026-02-07 22:42:00,W000230,W001266,SG,US,AS4657,AS15169
10.12.30.1,10.15.20.7,TX10001703,2026-02-07 23:12:00,W002277,W000096,IN,CA,AS45609,AS812
10.14.10.7,10.15.10.8,TX10007784,2026-02-07 23:35:00,W002135,W000665,IN,GB,AS55836,AS5089
10.15.30.4,10.11.30.2,TX10002587,2026-02-08 01:25:00,W000707,W001027,DE,DE,AS3320,AS6805
10.15.30.8,10.13.30.5,TX10000545,2026-02-08 01:44:00,W000022,W001932,AU,GB,AS1221,AS2856
10.14.10.4,10.15.30.8,TX10008624,2026-02-08 01:51:00,W001285,W002190,US,NL,AS7018,AS6830
10.11.30.4,10.11.30.7,TX10007486,2026-02-08 01:56:00,W002440,W000880,GB,GB,AS2856,AS5089
10.15.30.8,10.11.30.5,TX10006688,2026-02-08 02:27:00,W001789,W002498,NL,AU,AS1136,AS1221
10.13.20.3,10.13.10.6,TX10002113,2026-02-08 02:53:00,W000490,W001217,IN,SG,AS4755,AS4657
10.12.30.7,10.15.20.2,TX10006323,2026-02-08 03:09:00,W000825,W001810,GB,IN,AS2856,AS45609
10.13.30.7,10.12.10.6,TX10003409,2026-02-08 03:27:00,W002315,W002382,AU,US,AS1221,AS7922
