txid,timestamp,block_height,time_step,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn,input_addresses,output_addresses,input_amounts,output_amounts,total_input_amount_btc,total_output_amount_btc,fee_btc,num_inputs,num_outputs,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10008695,2026-01-10 21:45:00,851378,10,10.12.10.2,10.15.30.2,8333,8333,TCP,2026-01-10 21:44:43,40.236,233,44037,US,SG,AS7018,AS9506,W000055|W002278|W002444,W000301|W001763|W001259|W000819,0.021582|0.006017|0.089356,0.090200|0.012881|0.000215|0.010763,0.116956,0.11406,0.002896,3,4,P2WSH,W000055,W000301,5,305.018,1,4,2,2,synthetic_normal,normal
TX10009766,2026-01-10 22:01:00,851380,10,10.11.20.6,10.11.30.1,8333,8333,TCP,2026-01-10 22:00:44,19.51,124,46992,GB,SG,AS2856,AS9506,W000446|W001416|W002234,W000176|W001536,0.014157|0.008942|0.302646,0.278160|0.046528,0.325746,0.324688,0.001057,3,2,P2PKH,W000446,W000176,7,198.667,3,3,2,2,synthetic_normal,normal
TX10006742,2026-01-10 22:11:00,851381,10,10.13.10.5,10.15.30.1,18444,8333,TCP,2026-01-10 22:10:43,72.766,37,17368,DE,GB,AS6805,AS5089,W001187,W002062|W000557,0.910346,0.321439|0.587152,0.910346,0.908591,0.001756,1,2,P2WPKH,W001187,W002062,11,350.589,14,2,2,1,synthetic_normal,normal
TX10007607,2026-01-10 22:51:00,851385,10,10.11.20.3,10.14.20.4,8333,8333,TCP,2026-01-10 22:50:53,56.463,81,28013,AU,AU,AS1221,AS4804,W000839|W000437,W001593|W000014,0.262141|0.040158,0.247053|0.053714,0.302299,0.300767,0.001532,2,2,P2WSH,W000839,W001593,8,225.731,6,3,2,1,synthetic_normal,normal
TX10008170,2026-01-10 23:00:00,851386,10,10.15.30.7,10.13.10.5,18444,8333,TCP,2026-01-10 22:59:57,64.503,291,24316,SG,US,AS4657,AS15169,W002374|W001765,W000653,0.085126|0.037937,0.120076,0.123064,0.120076,0.002988,2,1,P2SH,W002374,W000653,6,14.856,8,2,1,1,synthetic_normal,normal
TX10003171,2026-01-11 00:05:00,851392,10,10.11.10.5,10.12.20.5,8333,8333,TCP,2026-01-11 00:04:43,14.109,208,17983,AU,US,AS4804,AS7922,W000360|W001744,W001168|W001694|W000419|W001474,0.022564|0.147260,0.026788|0.071159|0.010475|0.060151,0.169824,0.168572,0.001252,2,4,P2PKH,W000360,W001168,5,38.638,6,3,2,1,synthetic_normal,normal
TX10009204,2026-01-11 00:06:00,851392,10,10.12.10.7,10.14.30.6,8333,8333,TCP,2026-01-11 00:05:54,43.329,391,51378,US,DE,AS7922,AS3320,W000237|W002097,W000300,0.327655|0.079437,0.403981,0.407092,0.403981,0.003111,2,1,P2SH,W000237,W000300,14,199.234,16,1,1,1,synthetic_normal,normal
TX10001187,2026-01-11 01:28:00,851400,10,10.14.10.5,10.14.20.2,18333,8333,TCP,2026-01-11 01:27:45,22.853,315,17713,CA,GB,AS812,AS2856,W000919|W002365|W002497,W000830|W002126|W001871|W000152,0.015353|0.029769|0.098447,0.058152|0.029645|0.024325|0.028149,0.143569,0.140271,0.003298,3,4,P2PKH,W000919,W000830,2,56.215,11,3,2,1,synthetic_normal,normal
TX10005838,2026-01-11 01:29:00,851400,10,10.14.30.5,10.15.30.8,18444,8333,TCP,2026-01-11 01:28:41,53.062,122,13812,US,AU,AS7018,AS4804,W002300|W001242|W001520,W000315|W001028|W000846|W002199,0.166281|0.442747|0.606073,0.273845|0.289927|0.055986|0.594256,1.215101,1.214014,0.001087,3,4,P2WSH,W002300,W000315,9,186.531,4,4,1,1,synthetic_normal,normal
TX10003335,2026-01-11 01:39:00,851401,10,10.14.10.1,10.14.10.3,18333,8333,TCP,2026-01-11 01:38:41,18.399,84,5489,IN,NL,AS4755,AS6830,W002220|W001644,W002141|W002500|W001742,0.766691|0.518310,0.109855|0.414474|0.760344,1.285001,1.284672,0.000328,2,3,P2WPKH,W002220,W002141,3,154.243,14,3,2,2,synthetic_normal,normal
TX10006009,2026-01-11 02:00:00,851404,10,10.11.20.2,10.12.30.4,18444,8333,TCP,2026-01-11 01:59:56,34.981,202,44290,AU,US,AS4804,AS15169,W002195|W000427|W000685,W002182|W001816|W001862,0.120878|0.058751|0.152440,0.232309|0.053779|0.045608,0.332068,0.331696,0.000372,3,3,P2WPKH,W002195,W002182,4,341.156,11,4,1,2,synthetic_normal,normal
TX10004629,2026-01-11 02:13:00,851405,10,10.15.20.5,10.13.20.5,18333,8333,TCP,2026-01-11 02:12:49,19.253,175,28576,US,US,AS15169,AS15169,W002080,W000343|W001964|W001407,0.632337,0.412874|0.176714|0.042021,0.632337,0.631609,0.000728,1,3,P2PKH,W002080,W000343,14,104.801,3,3,2,2,synthetic_normal,normal
TX10003967,2026-01-11 02:50:00,851409,10,10.11.30.6,10.12.20.3,18444,8333,TCP,2026-01-11 02:49:56,13.928,352,56523,IN,US,AS4755,AS7922,W001692|W001850,W002183,0.143170|0.110239,0.251708,0.253409,0.251708,0.001701,2,1,P2SH,W001692,W002183,3,17.512,13,1,2,2,synthetic_normal,normal
TX10000561,2026-01-11 03:16:00,851411,10,10.11.10.1,10.12.30.2,18444,8333,TCP,2026-01-11 03:15:47,4.034,4634,601044,AU,NL,AS4804,AS6830,W000019|W001827|W002036,W000188|W001883|W000518|W002423|W001346|W002109|W000439|W000268|W000879|W000686|W002374|W000040|W000551|W002424,0.470164|0.855500|2.133976,0.272773|0.420216|0.175068|0.641306|0.121363|0.148905|0.832921|0.039738|0.042037|0.183300|0.112898|0.091372|0.078560|0.291577,3.459639,3.452033,0.007606,3,14,P2WSH,W000019,W000420,83,3.196,117,44,7,5,synthetic_anomalous,fan_out
TX10002399,2026-01-11 03:25:00,851412,10,10.13.10.1,10.12.20.6,18444,8333,TCP,2026-01-11 03:24:46,36.903,38,48177,IN,IN,AS55836,AS4755,W000917|W001307,W000619|W000359|W001668|W001159,0.208681|0.675905,0.062511|0.172383|0.327217|0.320231,0.884585,0.882342,0.002243,2,4,P2SH,W000917,W000619,4,187.061,15,4,2,1,synthetic_normal,normal
TX10007301,2026-01-11 03:29:00,851412,10,10.12.30.7,10.11.30.5,18444,8333,TCP,2026-01-11 03:28:44,7.36,272,1898,SG,DE,AS9506,AS6805,W001275|W002124|W002110,W000171|W001521,0.013109|0.052762|0.189688,0.213574|0.041860,0.25556,0.255434,0.000125,3,2,P2WPKH,W001275,W000171,5,47.05,5,1,1,1,synthetic_normal,normal
TX10005012,2026-01-11 03:42:00,851414,10,10.14.10.2,10.14.10.1,8333,8333,TCP,2026-01-11 03:41:50,10.552,280,12388,IN,AU,AS4755,AS1221,W000224|W001248|W002363,W002138,0.079238|0.052731|0.080571,0.209389,0.212539,0.209389,0.00315,3,1,P2SH,W000224,W002138,2,179.284,2,4,2,1,synthetic_normal,normal
TX10005432,2026-01-11 04:30:00,851419,10,10.13.30.8,10.13.10.6,18444,8333,TCP,2026-01-11 04:29:44,56.81,191,23253,DE,US,AS6805,AS7018,W001908|W000969,W001383,0.003553|0.092428,0.092893,0.09598,0.092893,0.003088,2,1,P2WPKH,W001908,W001383,9,321.061,6,1,1,2,synthetic_normal,normal
TX10002361,2026-01-11 04:39:00,851419,10,10.13.30.5,10.15.10.1,18333,8333,TCP,2026-01-11 04:38:49,85.062,360,22553,CA,NL,AS577,AS1136,W002141,W002377|W002205|W000478,0.215652,0.111755|0.077348|0.025258,0.215652,0.214362,0.00129,1,3,P2WPKH,W002141,W002377,14,268.63,18,2,2,2,synthetic_normal,normal
TX10002668,2026-01-11 04:47:00,851420,10,10.14.20.8,10.13.20.4,18333,8333,TCP,2026-01-11 04:46:42,7.927,209,59639,US,AU,AS15169,AS4804,W000726|W002470|W000874,W001702|W000460|W002424|W000997,0.148999|0.111050|0.447651,0.010132|0.088458|0.411728|0.196792,0.707699,0.707111,0.000589,3,4,P2PKH,W000726,W001702,2,318.003,14,3,1,1,synthetic_normal,normal
TX10002450,2026-01-11 04:48:00,851420,10,10.14.30.2,10.14.20.7,8333,8333,TCP,2026-01-11 04:47:50,55.043,319,9419,NL,IN,AS1136,AS55836,W000985|W000886,W001922|W001855,0.142554|0.587374,0.145328|0.581277,0.729929,0.726604,0.003324,2,2,P2WPKH,W000985,W001922,13,343.727,10,2,2,1,synthetic_normal,normal
TX10001142,2026-01-11 04:59:00,851421,10,10.12.20.6,10.14.30.5,18444,8333,TCP,2026-01-11 04:58:42,6.287,219,51314,US,US,AS7922,AS7018,W000363,W001077,0.062274,0.060890,0.062274,0.06089,0.001384,1,1,P2WPKH,W000363,W001077,10,77.389,17,2,1,1,synthetic_normal,normal
TX10005848,2026-01-11 05:05:00,851422,10,10.13.10.5,10.11.30.3,8333,8333,TCP,2026-01-11 05:04:46,78.863,332,26447,SG,SG,AS4657,AS9506,W000431|W001417,W000653|W001298|W001317|W002062,0.108665|0.339414,0.025001|0.024573|0.242642|0.152581,0.448079,0.444797,0.003282,2,4,P2WPKH,W000431,W000653,7,106.657,12,3,1,1,synthetic_normal,normal
TX10002582,2026-01-11 05:38:00,851425,10,10.14.10.4,10.11.10.5,8333,8333,TCP,2026-01-11 05:37:44,48.431,95,39776,US,SG,AS15169,AS4657,W000042|W001974|W002092,W001160|W001552|W000597|W000178,0.122671|0.154202|0.369384,0.042331|0.150020|0.208972|0.244762,0.646258,0.646084,0.000174,3,4,P2PKH,W000042,W001160,9,96.822,16,3,2,2,synthetic_normal,normal
TX10006266,2026-01-11 06:43:00,851432,10,10.12.10.1,10.11.20.2,18333,8333,TCP,2026-01-11 06:42:41,58.834,329,21803,GB,DE,AS2856,AS3320,W002337|W000768,W002146|W000086|W000827|W001986,0.053815|0.220025,0.100068|0.032065|0.082538|0.058278,0.27384,0.272949,0.000891,2,4,P2SH,W002337,W002146,5,325.637,5,1,2,1,synthetic_normal,normal
TX10006104,2026-01-11 06:50:00,851433,10,10.15.20.6,10.11.20.7,18444,8333,TCP,2026-01-11 06:49:52,45.62,126,6766,IN,US,AS45609,AS15169,W002226,W001527|W002016,0.392139,0.065694|0.326308,0.392139,0.392002,0.000136,1,2,P2WPKH,W002226,W001527,6,277.976,11,1,2,1,synthetic_normal,normal
TX10009843,2026-01-11 07:00:00,851434,10,10.14.30.8,10.14.20.2,18444,8333,TCP,2026-01-11 06:59:54,20.374,118,36641,US,SG,AS15169,AS4657,W000283|W000897|W001430,W002295|W000471,0.221022|0.340892|0.268714,0.473354|0.356196,0.830628,0.829549,0.001079,3,2,P2WPKH,W000283,W002295,15,145.077,5,3,2,1,synthetic_normal,normal
TX10004974,2026-01-11 07:44:00,851438,10,10.15.10.1,10.15.30.6,18333,8333,TCP,2026-01-11 07:43:56,14.771,177,26740,GB,IN,AS5089,AS45609,W001130|W001661,W001134|W000722,1.823086|0.565175,2.137352|0.249862,2.388261,2.387214,0.001047,2,2,P2PKH,W001130,W001134,1,117.007,6,2,2,2,synthetic_normal,normal
TX10001755,2026-01-11 08:35:00,851443,11,10.12.10.8,10.15.20.8,18333,8333,TCP,2026-01-11 08:34:46,58.936,345,3902,IN,CA,AS45609,AS812,W000648|W001606|W000687,W000936|W000736,0.072107|0.076884|0.185964,0.160645|0.172341,0.334956,0.332986,0.00197,3,2,P2WSH,W000648,W000936,4,320.752,6,4,2,1,synthetic_normal,normal
TX10004213,2026-01-11 09:22:00,851448,11,10.11.20.6,10.12.30.6,8333,8333,TCP,2026-01-11 09:21:54,2.919,387,35974,NL,IN,AS1136,AS45609,W001501,W000094,0.404584,0.403563,0.404584,0.403563,0.001022,1,1,P2WPKH,W001501,W000094,10,279.25,3,2,1,2,synthetic_normal,normal
TX10005417,2026-01-11 10:03:00,851452,11,10.13.10.2,10.11.30.7,18333,8333,TCP,2026-01-11 10:02:52,52.992,374,26036,GB,AU,AS2856,AS1221,W000899|W000060|W000296,W000766|W000755|W002167,0.024831|0.120131|0.062119,0.093655|0.059159|0.054103,0.207081,0.206916,0.000165,3,3,P2WPKH,W000899,W000766,1,87.187,17,1,2,2,synthetic_normal,normal
TX10008373,2026-01-11 11:13:00,851459,11,10.14.30.5,10.15.20.5,8333,8333,TCP,2026-01-11 11:12:44,14.215,54,9873,IN,DE,AS4755,AS3320,W002299|W002036|W001478,W000593|W001433|W000449,0.048121|0.053825|0.127840,0.076204|0.049978|0.099986,0.229786,0.226168,0.003618,3,3,P2WSH,W002299,W000593,9,216.903,14,1,1,2,synthetic_normal,normal
TX10007409,2026-01-11 11:44:00,851462,11,10.13.30.5,10.13.10.4,18333,8333,TCP,2026-01-11 11:43:44,31.128,312,1267,DE,DE,AS3320,AS6805,W001381|W002065,W002373|W001539|W000944,3.304750|0.447926,2.058636|1.545696|0.145522,3.752676,3.749854,0.002822,2,3,P2WPKH,W001381,W002373,9,24.893,3,3,1,2,synthetic_normal,normal
TX10005875,2026-01-11 11:48:00,851462,11,10.14.30.6,10.12.20.4,18333,8333,TCP,2026-01-11 11:47:53,22.203,283,27987,US,CA,AS15169,AS812,W001585,W000069|W001438|W002274,0.635233,0.523963|0.084737|0.024019,0.635233,0.632718,0.002515,1,3,P2SH,W001585,W000069,13,146.318,15,3,1,1,synthetic_normal,normal
TX10005276,2026-01-11 11:50:00,851463,11,10.14.20.5,10.11.20.6,8333,8333,TCP,2026-01-11 11:49:53,41.192,31,42249,DE,AU,AS3320,AS1221,W001324,W001823|W002309|W002335,0.346490,0.004748|0.014929|0.323922,0.34649,0.343599,0.002891,1,3,P2SH,W001324,W001823,8,280.765,17,4,1,2,synthetic_normal,normal
TX10001766,2026-01-11 12:04:00,851464,11,10.14.20.4,10.13.10.7,18444,8333,TCP,2026-01-11 12:03:51,78.125,373,41495,SG,AU,AS4657,AS4804,W002241|W001128,W002002|W002408,0.291920|0.587553,0.845281|0.033883,0.879473,0.879164,0.00031,2,2,P2WPKH,W002241,W002002,4,206.13,14,2,1,2,synthetic_normal,normal
TX10005079,2026-01-11 13:21:00,851472,11,10.11.20.5,10.15.20.3,18444,8333,TCP,2026-01-11 13:20:51,55.362,361,32750,GB,AU,AS2856,AS1221,W000823,W002193|W000970|W001587|W001802,0.247539,0.015553|0.143360|0.032264|0.056009,0.247539,0.247187,0.000352,1,4,P2WSH,W000823,W002193,14,155.315,6,2,2,1,synthetic_normal,normal
TX10005239,2026-01-11 14:35:00,851479,11,10.14.10.7,10.13.30.1,8333,8333,TCP,2026-01-11 14:34:49,14.491,366,17131,GB,AU,AS5089,AS1221,W001371|W001044,W002199,0.200003|0.267537,0.465579,0.46754,0.465579,0.001961,2,1,P2PKH,W001371,W002199,2,281.138,12,1,1,2,synthetic_normal,normal
TX10006633,2026-01-11 15:05:00,851482,11,10.12.20.3,10.11.20.2,18333,8333,TCP,2026-01-11 15:04:43,82.504,295,13356,IN,DE,AS55836,AS6805,W001364|W001524,W000702|W001253|W000425|W001844,0.077177|0.299219,0.014365|0.017436|0.186388|0.155264,0.376396,0.373453,0.002943,2,4,P2WPKH,W001364,W000702,11,182.41,14,3,1,1,synthetic_normal,normal
TX10002200,2026-01-11 15:08:00,851482,11,10.14.10.6,10.11.30.4,18444,8333,TCP,2026-01-11 15:07:44,33.358,315,41238,US,NL,AS7018,AS6830,W000288|W001499|W001631,W001746,0.834900|0.212468|0.153583,1.200230,1.200951,1.20023,0.000721,3,1,P2SH,W000288,W001746,11,36.807,16,1,2,2,synthetic_normal,normal
TX10005422,2026-01-11 15:13:00,851483,11,10.13.20.5,10.12.10.2,8333,8333,TCP,2026-01-11 15:12:46,19.414,108,26002,US,DE,AS15169,AS6805,W000727|W000400|W002292,W001203|W002303|W001565,0.030942|0.056021|0.051790,0.074090|0.037618|0.025880,0.138753,0.137588,0.001165,3,3,P2WSH,W000727,W001203,11,92.185,1,4,2,2,synthetic_normal,normal
TX10007310,2026-01-11 15:40:00,851486,11,10.11.10.2,10.13.30.8,18444,8333,TCP,2026-01-11 15:39:48,21.795,373,49218,AU,IN,AS4804,AS4755,W000286|W001641,W001814|W002222,0.099410|0.188344,0.113909|0.172340,0.287754,0.286249,0.001505,2,2,P2WPKH,W000286,W001814,12,336.989,16,1,1,1,synthetic_normal,normal
TX10009458,2026-01-11 16:06:00,851488,11,10.14.10.4,10.14.20.5,8333,8333,TCP,2026-01-11 16:05:57,2.639,386,22281,IN,IN,AS55836,AS45609,W001120|W001744,W001141,0.565345|0.013042,0.574644,0.578387,0.574644,0.003743,2,1,P2PKH,W001120,W001141,4,239.333,8,3,2,2,synthetic_normal,normal
TX10002649,2026-01-11 16:12:00,851489,11,10.11.30.5,10.12.20.8,18444,8333,TCP,2026-01-11 16:11:48,80.881,226,54243,IN,US,AS4755,AS7018,W001485|W001395,W001447|W002269|W001410|W002495,0.518234|0.499163,0.285354|0.233184|0.259872|0.235264,1.017397,1.013673,0.003724,2,4,P2WSH,W001485,W001447,8,15.778,16,4,1,1,synthetic_normal,normal
TX10005128,2026-01-11 16:54:00,851493,11,10.12.30.5,10.15.20.8,18444,8333,TCP,2026-01-11 16:53:57,73.989,300,31144,IN,DE,AS4755,AS3320,W002367,W001125|W001825|W000093|W000522,0.516353,0.101638|0.050737|0.145785|0.216090,0.516353,0.514249,0.002105,1,4,P2WSH,W002367,W001125,3,135.408,6,1,2,2,synthetic_normal,normal
TX10000993,2026-01-11 17:12:00,851495,11,10.15.30.5,10.11.30.5,8333,8333,TCP,2026-01-11 17:11:52,1.942,3078,246764,DE,IN,AS3320,AS45609,W000022|W001326|W001091|W001633|W001016|W000989|W000375,W001533|W001303|W000799|W001067|W001403|W002046|W002202|W001872|W002028|W001817|W001061|W002228|W001192|W002132|W000153,0.063223|0.082627|0.350901|0.061353|0.189290|0.500389|0.103362,0.102530|0.030020|0.053670|0.105376|0.003320|0.089872|0.347483|0.077676|0.047992|0.354796|0.016289|0.021629|0.041552|0.036478|0.011824,1.351144,1.340506,0.010638,7,15,P2WSH,W000022,W001242,77,3.316,85,23,7,7,synthetic_anomalous,fan_out
TX10004274,2026-01-11 17:37:00,851497,11,10.14.30.7,10.13.10.6,18333,8333,TCP,2026-01-11 17:36:46,16.56,277,5620,IN,SG,AS55836,AS9506,W001725|W000275,W001819,0.202218|0.598359,0.799131,0.800577,0.799131,0.001446,2,1,P2WPKH,W001725,W001819,6,219.099,10,1,1,2,synthetic_normal,normal
TX10005588,2026-01-11 17:55:00,851499,11,10.11.10.4,10.12.10.4,18444,8333,TCP,2026-01-11 17:54:54,15.915,381,13186,NL,AU,AS1136,AS1221,W001245|W001849|W000344,W000688|W001700,0.175743|0.095404|0.069271,0.039348|0.298758,0.340418,0.338106,0.002313,3,2,P2WPKH,W001245,W000688,4,203.793,1,3,1,2,synthetic_normal,normal
TX10007500,2026-01-11 18:09:00,851500,11,10.14.20.2,10.15.20.2,8333,8333,TCP,2026-01-11 18:08:42,10.416,46,28784,GB,CA,AS5089,AS577,W001367|W002052|W002384,W001802,0.235708|0.145697|0.037217,0.415835,0.418622,0.415835,0.002787,3,1,P2WSH,W001367,W001802,14,257.302,12,1,2,2,synthetic_normal,normal
TX10009647,2026-01-11 18:29:00,851502,11,10.11.20.7,10.12.10.8,18444,8333,TCP,2026-01-11 18:28:44,77.659,25,23389,CA,NL,AS812,AS1136,W001821|W001410|W000661,W000292,0.005495|0.228586|0.030981,0.264067,0.265062,0.264067,0.000995,3,1,P2WPKH,W001821,W000292,5,205.141,12,4,1,2,synthetic_normal,normal
TX10001665,2026-01-11 18:31:00,851503,11,10.11.20.4,10.14.20.5,18333,8333,TCP,2026-01-11 18:30:57,48.354,178,15970,US,SG,AS15169,AS9506,W001808|W000894|W000875,W001067|W000802|W000635,0.024890|0.012149|0.042230,0.013000|0.035528|0.027520,0.079269,0.076048,0.00322,3,3,P2SH,W001808,W001067,15,63.511,3,4,1,2,synthetic_normal,normal
TX10007971,2026-01-11 18:43:00,851504,11,10.11.30.8,10.14.10.6,18444,8333,TCP,2026-01-11 18:42:54,28.688,307,2838,IN,AU,AS4755,AS4804,W002027|W000803|W000234,W000272|W002420|W000899,0.270644|0.019208|0.084584,0.232655|0.073911|0.065129,0.374436,0.371695,0.002742,3,3,P2PKH,W002027,W000272,13,214.777,17,4,1,2,synthetic_normal,normal
TX10008385,2026-01-11 19:16:00,851507,11,10.11.10.3,10.12.30.4,18333,8333,TCP,2026-01-11 19:15:47,41.264,260,42937,AU,US,AS4804,AS7922,W002151,W001029|W000029|W000843|W001696,1.178115,0.379869|0.469909|0.281357|0.043751,1.178115,1.174886,0.003229,1,4,P2SH,W002151,W001029,2,267.967,5,3,2,1,synthetic_normal,normal
TX10005998,2026-01-11 19:17:00,851507,11,10.14.20.1,10.15.10.3,18333,8333,TCP,2026-01-11 19:17:00,30.359,333,59925,IN,AU,AS4755,AS1221,W001964|W002389,W000518,0.627152|0.097357,0.720896,0.724509,0.720896,0.003613,2,1,P2WSH,W001964,W000518,1,125.463,10,2,2,1,synthetic_normal,normal
TX10003404,2026-01-11 19:30:00,851509,11,10.13.20.2,10.11.20.3,18444,8333,TCP,2026-01-11 19:29:56,76.068,42,57860,IN,GB,AS45609,AS2856,W002376|W000047,W000054|W001869|W000862,0.391033|0.319447,0.526353|0.161398|0.020986,0.71048,0.708738,0.001741,2,3,P2WSH,W002376,W000054,13,150.587,15,2,1,2,synthetic_normal,normal
TX10006105,2026-01-11 19:32:00,851509,11,10.11.20.2,10.14.30.7,8333,8333,TCP,2026-01-11 19:31:55,59.671,26,28857,CA,SG,AS812,AS4657,W000145|W001072,W002384|W000522,0.082091|0.241325,0.269414|0.052920,0.323416,0.322334,0.001082,2,2,P2SH,W000145,W002384,7,170.041,12,4,2,2,synthetic_normal,normal
TX10003516,2026-01-11 20:19:00,851513,11,10.14.20.5,10.13.10.2,18333,8333,TCP,2026-01-11 20:18:51,75.017,188,47526,CA,CA,AS812,AS577,W000449|W002127|W000940,W001438,0.032039|1.207872|0.024267,1.263328,1.264177,1.263328,0.00085,3,1,P2SH,W000449,W001438,10,345.124,16,3,1,2,synthetic_normal,normal
TX10009109,2026-01-11 20:28:00,851514,11,10.12.10.3,10.14.30.1,18333,8333,TCP,2026-01-11 20:27:41,70.155,20,7311,IN,IN,AS55836,AS55836,W001136,W001791|W000495|W000312|W000484,0.746375,0.123815|0.237604|0.124106|0.260551,0.746375,0.746075,0.0003,1,4,P2SH,W001136,W001791,1,196.982,15,4,1,1,synthetic_normal,normal
TX10008764,2026-01-11 20:30:00,851515,11,10.11.20.5,10.12.10.5,8333,8333,TCP,2026-01-11 20:29:43,50.116,280,59077,US,IN,AS15169,AS45609,W000908|W001292,W000359|W000278|W000530,0.096478|0.149593,0.041342|0.031988|0.171047,0.246071,0.244377,0.001694,2,3,P2SH,W000908,W000359,10,106.931,3,2,2,2,synthetic_normal,normal
TX10009791,2026-01-11 20:46:00,851516,11,10.14.30.3,10.14.30.6,18333,8333,TCP,2026-01-11 20:46:00,47.488,263,32999,IN,IN,AS4755,AS45609,W000691|W001627,W001598|W000387|W002232|W000877,0.192423|0.063709,0.080932|0.040914|0.020597|0.110955,0.256132,0.253398,0.002734,2,4,P2WSH,W000691,W001598,4,228.638,19,3,1,2,synthetic_normal,normal
TX10005352,2026-01-11 20:49:00,851516,11,10.12.30.3,10.11.20.5,18333,8333,TCP,2026-01-11 20:48:43,87.372,320,43695,CA,DE,AS812,AS3320,W002186|W000806|W000193,W001099|W002069|W001050,0.077006|0.462517|0.187534,0.337132|0.048841|0.337606,0.727057,0.72358,0.003477,3,3,P2WPKH,W002186,W001099,11,159.828,6,1,1,2,synthetic_normal,normal
TX10009818,2026-01-11 20:51:00,851517,11,10.11.30.8,10.12.10.4,8333,8333,TCP,2026-01-11 20:50:47,49.967,300,57886,US,SG,AS15169,AS4657,W001993,W002087,0.327058,0.323712,0.327058,0.323712,0.003346,1,1,P2PKH,W001993,W002087,2,191.465,10,4,1,2,synthetic_normal,normal
TX10007526,2026-01-11 21:00:00,851518,11,10.13.10.1,10.12.10.7,18333,8333,TCP,2026-01-11 20:59:42,37.264,275,16428,US,AU,AS7018,AS1221,W000800|W001331|W001592,W002493|W001311|W002267|W002046,0.071246|0.418116|0.013689,0.163974|0.101723|0.119278|0.115686,0.503051,0.50066,0.002391,3,4,P2PKH,W000800,W002493,1,49.387,8,1,2,2,synthetic_normal,normal
TX10004511,2026-01-11 21:23:00,851520,11,10.13.10.8,10.13.20.8,18444,8333,TCP,2026-01-11 21:22:56,9.847,215,24258,NL,US,AS6830,AS7018,W002026|W000169|W000895,W000321|W001201|W002251|W000038,0.331791|0.017609|0.027159,0.302857|0.017517|0.023916|0.029795,0.37656,0.374084,0.002475,3,4,P2SH,W002026,W000321,9,45.399,12,1,1,2,synthetic_normal,normal
TX10007388,2026-01-11 23:01:00,851530,11,10.15.10.7,10.15.30.2,8333,8333,TCP,2026-01-11 23:00:46,74.184,355,56636,DE,DE,AS3320,AS6805,W001750|W001297,W000239|W000453,0.651534|0.358099,0.570846|0.435248,1.009633,1.006094,0.003538,2,2,P2PKH,W001750,W000239,15,15.948,3,2,2,1,synthetic_normal,normal
TX10007713,2026-01-11 23:36:00,851533,11,10.11.10.8,10.11.30.8,18333,8333,TCP,2026-01-11 23:36:00,71.058,108,12983,NL,SG,AS6830,AS9506,W001433|W002103,W002084|W000897,0.358427|0.771072,0.550603|0.576106,1.129498,1.126709,0.00279,2,2,P2WSH,W001433,W002084,8,285.689,11,4,1,2,synthetic_normal,normal
TX10006479,2026-01-12 01:02:00,851542,11,10.11.10.6,10.13.30.3,18444,8333,TCP,2026-01-12 01:01:56,82.21,285,28809,AU,NL,AS4804,AS1136,W002047|W002248|W001227,W001674|W002112|W000199,0.269781|0.114339|0.138021,0.032875|0.208543|0.280280,0.52214,0.521698,0.000442,3,3,P2WSH,W002047,W001674,1,290.813,10,3,1,1,synthetic_normal,normal
TX10001883,2026-01-12 01:17:00,851543,11,10.15.10.2,10.12.30.7,18444,8333,TCP,2026-01-12 01:16:42,42.368,254,16830,US,GB,AS7018,AS5089,W002403|W001213|W001278,W001409|W000653,0.387122|0.136782|0.005685,0.134474|0.394712,0.529589,0.529186,0.000403,3,2,P2PKH,W002403,W001409,8,166.051,11,1,1,2,synthetic_normal,normal
TX10008493,2026-01-12 01:34:00,851545,11,10.13.20.1,10.12.10.2,18333,8333,TCP,2026-01-12 01:33:41,29.516,53,44592,IN,AU,AS45609,AS1221,W002494|W002002,W002408|W001498|W000993|W001370,0.055208|0.015382,0.027716|0.002130|0.025858|0.011897,0.07059,0.067601,0.002989,2,4,P2PKH,W002494,W002408,15,137.782,1,4,1,1,synthetic_normal,normal
TX10008506,2026-01-12 01:34:00,851545,11,10.13.20.4,10.12.30.4,18444,8333,TCP,2026-01-12 01:33:50,18.847,156,43971,CA,NL,AS577,AS6830,W001422|W000424|W001770,W000725|W001757,0.172352|0.222857|0.021444,0.219322|0.195677,0.416653,0.414999,0.001654,3,2,P2WPKH,W001422,W000725,3,225.819,9,1,1,1,synthetic_normal,normal
TX10006871,2026-01-12 01:37:00,851545,11,10.15.30.2,10.15.30.8,18333,8333,TCP,2026-01-12 01:36:54,23.882,271,11450,GB,CA,AS2856,AS577,W001120|W000677|W000559,W001608|W001315|W002276|W001133,0.105736|0.382005|0.088672,0.288532|0.066756|0.009735|0.207532,0.576413,0.572555,0.003858,3,4,P2WSH,W001120,W001608,7,315.842,5,4,2,1,synthetic_normal,normal
