txid,source_wallet,destination_wallet,amount_btc,timestamp,ground_truth,scenario
TX10005097,W001979,W000619,0.091509,2026-03-01 08:30:00,synthetic_normal,normal
TX10002223,W001437,W000203,0.46767,2026-03-01 09:02:00,synthetic_normal,normal
TX10006018,W000421,W000668,0.127461,2026-03-01 09:10:00,synthetic_normal,normal
TX10002513,W002160,W002099,5.731896,2026-03-01 09:32:00,synthetic_normal,normal
TX10008901,W000043,W001464,1.818899,2026-03-01 09:38:00,synthetic_normal,normal
TX10002822,W000140,W000354,0.367336,2026-03-01 09:41:00,synthetic_normal,normal
TX10007070,W002194,W001935,0.211084,2026-03-01 10:06:00,synthetic_normal,normal
TX10005197,W001001,W002105,0.358861,2026-03-01 10:07:00,synthetic_normal,normal
TX10006019,W000378,W001551,0.264783,2026-03-01 10:17:00,synthetic_normal,normal
TX10005036,W000290,W002069,0.679259,2026-03-01 10:23:00,synthetic_normal,normal
TX10003492,W001331,W001274,0.370233,2026-03-01 10:30:00,synthetic_normal,normal
TX10002784,W001742,W002166,0.583819,2026-03-01 10:45:00,synthetic_normal,normal
TX10005478,W001049,W001162,0.607897,2026-03-01 11:40:00,synthetic_normal,normal
TX10009442,W000687,W002171,0.672193,2026-03-01 11:40:00,synthetic_normal,normal
TX10001876,W001460,W001692,0.438522,2026-03-01 11:53:00,synthetic_normal,normal
TX10007892,W001216,W002147,0.351702,2026-03-01 12:47:00,synthetic_normal,normal
TX10006115,W001866,W000627,0.477543,2026-03-01 13:12:00,synthetic_normal,normal
TX10009902,W000725,W000547,0.450017,2026-03-01 13:27:00,synthetic_normal,normal
TX10005000,W001038,W000337,0.19511,2026-03-01 13:38:00,synthetic_normal,normal
TX10003921,W001588,W001684,0.284603,2026-03-01 14:38:00,synthetic_normal,normal
TX10005159,W001149,W001863,0.474089,2026-03-01 15:49:00,synthetic_normal,normal
TX10006923,W000794,W001730,0.229175,2026-03-01 15:50:00,synthetic_normal,normal
TX10005832,W001564,W002406,0.277472,2026-03-01 16:49:00,synthetic_normal,normal
TX10006884,W001173,W000416,0.335736,2026-03-01 17:43:00,synthetic_normal,normal
TX10001303,W000398,W002235,0.383218,2026-03-01 17:56:00,synthetic_normal,normal
TX10004354,W000688,W002152,0.347937,2026-03-01 18:08:00,synthetic_normal,normal
TX10006177,W000783,W000007,0.089082,2026-03-01 18:41:00,synthetic_normal,normal
TX10004901,W000095,W001785,0.35151,2026-03-01 19:08:00,synthetic_normal,normal
TX10004247,W002468,W001003,0.204914,2026-03-01 19:16:00,synthetic_normal,normal
TX10008044,W001149,W001271,0.737569,2026-03-01 20:22:00,synthetic_normal,normal
TX10007380,W000370,W001144,0.472419,2026-03-01 21:05:00,synthetic_normal,normal
TX10004278,W001629,W002381,0.790176,2026-03-01 21:06:00,synthetic_normal,normal
TX10000750,W000047,W001864,2.147096,2026-03-01 21:37:00,synthetic_anomalous,ip_wallet_reuse
TX10000201,W000021,W000384,3.253135,2026-03-01 22:14:00,synthetic_anomalous,fan_out
TX10009468,W000017,W001702,0.318767,2026-03-01 23:12:00,synthetic_normal,normal
TX10005040,W001294,W001361,0.541254,2026-03-01 23:13:00,synthetic_normal,normal
TX10009853,W002275,W000541,0.573856,2026-03-01 23:19:00,synthetic_normal,normal
TX10009526,W002371,W002424,0.363358,2026-03-02 00:15:00,synthetic_normal,normal
TX10000745,W000049,W000192,3.748595,2026-03-02 00:17:00,synthetic_anomalous,fan_out
TX10007052,W002022,W000656,0.918959,2026-03-02 00:39:00,synthetic_normal,normal
TX10000808,W000928,W001293,1.007695,2026-03-02 00:45:00,synthetic_anomalous,rapid_chain
TX10006938,W002025,W001106,1.566586,2026-03-02 01:25:00,synthetic_normal,normal
TX10002843,W002429,W001191,0.50679,2026-03-02 01:41:00,synthetic_normal,normal
TX10002431,W000049,W000770,0.555703,2026-03-02 03:19:00,synthetic_normal,normal
TX10008606,W001522,W000802,0.68329,2026-03-02 03:43:00,synthetic_normal,normal
TX10007959,W002422,W000356,0.113623,2026-03-02 04:39:00,synthetic_normal,normal
TX10004339,W000826,W000371,1.064531,2026-03-02 05:02:00,synthetic_normal,normal
TX10002072,W001725,W002080,0.327037,2026-03-02 05:10:00,synthetic_normal,normal
TX10004707,W000259,W001074,0.560067,2026-03-02 05:44:00,synthetic_normal,normal
TX10006433,W001341,W002216,3.529822,2026-03-02 06:19:00,synthetic_normal,normal
TX10001442,W000107,W000541,0.394944,2026-03-02 06:44:00,synthetic_normal,normal
TX10005325,W001282,W000888,0.324481,2026-03-02 07:09:00,synthetic_normal,normal
TX10003459,W001911,W001552,0.726137,2026-03-02 07:17:00,synthetic_normal,normal
TX10004802,W000964,W001223,0.399926,2026-03-02 07:43:00,synthetic_normal,normal
TX10007942,W001282,W000545,0.55959,2026-03-02 08:36:00,synthetic_normal,normal
TX10003792,W000154,W001732,1.250591,2026-03-02 09:07:00,synthetic_normal,normal
TX10000692,W001789,W001204,1.498847,2026-03-02 09:12:00,synthetic_anomalous,high_frequency
TX10006600,W002337,W000876,0.574767,2026-03-02 09:32:00,synthetic_normal,normal
TX10006771,W000427,W001265,0.366664,2026-03-02 09:33:00,synthetic_normal,normal
TX10000447,W000018,W001145,12.87016,2026-03-02 09:41:00,synthetic_anomalous,layered_transfer
TX10006073,W002184,W001445,0.146979,2026-03-02 09:45:00,synthetic_normal,normal
TX10001266,W002221,W001562,0.46073,2026-03-02 09:58:00,synthetic_normal,normal
TX10007510,W001341,W001244,0.993215,2026-03-02 10:28:00,synthetic_normal,normal
TX10002396,W002127,W001092,0.50582,2026-03-02 10:29:00,synthetic_normal,normal
TX10007709,W001312,W000143,0.260217,2026-03-02 10:36:00,synthetic_normal,normal
TX10008540,W001210,W001486,0.192284,2026-03-02 11:05:00,synthetic_normal,normal
TX10002170,W000226,W001393,0.381153,2026-03-02 11:33:00,synthetic_normal,normal
TX10004922,W002449,W001166,0.29936,2026-03-02 11:55:00,synthetic_normal,normal
TX10000392,W001459,W000885,4.515768,2026-03-02 12:28:00,synthetic_anomalous,rapid_chain
TX10009380,W002367,W000224,0.354706,2026-03-02 12:55:00,synthetic_normal,normal
TX10003788,W000987,W001355,1.029333,2026-03-02 13:04:00,synthetic_normal,normal
TX10005792,W000284,W001162,1.980942,2026-03-02 13:30:00,synthetic_normal,normal
TX10001071,W000976,W000952,0.292522,2026-03-02 13:37:00,synthetic_normal,normal
TX10006944,W000988,W000372,0.242674,2026-03-02 13:52:00,synthetic_normal,normal
TX10006994,W000854,W001131,0.75878,2026-03-02 14:47:00,synthetic_normal,normal
TX10004572,W000623,W001304,0.15272,2026-03-02 15:55:00,synthetic_normal,normal
TX10006178,W001655,W002064,0.508356,2026-03-02 16:04:00,synthetic_normal,normal
TX10008558,W002215,W000144,0.300321,2026-03-02 16:11:00,synthetic_normal,normal
TX10002397,W000738,W000408,0.474954,2026-03-02 16:13:00,synthetic_normal,normal
TX10007765,W002113,W001271,0.462627,2026-03-02 17:21:00,synthetic_normal,normal
TX10000844,W000168,W000602,5.022517,2026-03-02 17:45:00,synthetic_anomalous,high_frequency
TX10000860,W002188,W001196,6.822594,2026-03-02 18:00:00,synthetic_anomalous,high_frequency
TX10006214,W000473,W000656,0.9966,2026-03-02 18:16:00,synthetic_normal,normal
TX10007389,W000248,W001383,0.751453,2026-03-02 19:05:00,synthetic_normal,normal
TX10008309,W000918,W000836,0.403738,2026-03-02 20:52:00,synthetic_normal,normal
TX10009092,W002158,W000918,0.319049,2026-03-02 21:13:00,synthetic_normal,normal
TX10000509,W000013,W000494,3.305723,2026-03-02 21:36:00,synthetic_anomalous,high_connectivity
TX10000138,W000038,W001855,1.586182,2026-03-02 21:48:00,synthetic_anomalous,fan_in
TX10007847,W000758,W002272,0.873537,2026-03-02 22:30:00,synthetic_normal,normal
TX10003546,W000823,W002357,0.737819,2026-03-02 23:25:00,synthetic_normal,normal
TX10008917,W000811,W001875,1.626085,2026-03-03 00:16:00,synthetic_normal,normal
TX10004944,W002323,W000416,0.607707,2026-03-03 00:37:00,synthetic_normal,normal
TX10001683,W002273,W001138,1.121628,2026-03-03 00:39:00,synthetic_normal,normal
TX10004743,W002194,W000618,0.974485,2026-03-03 00:54:00,synthetic_normal,normal
TX10005965,W001856,W001677,0.294682,2026-03-03 00:57:00,synthetic_normal,normal
TX10007101,W000642,W001400,0.560014,2026-03-03 01:42:00,synthetic_normal,normal
TX10002133,W001805,W000272,0.434039,2026-03-03 03:00:00,synthetic_normal,normal
TX10007833,W001046,W002450,0.711126,2026-03-03 03:09:00,synthetic_normal,normal
TX10000258,W000002,W000063,8.269623,2026-03-03 03:33:00,synthetic_anomalous,fan_in
TX10003623,W001074,W000719,0.225792,2026-03-03 03:34:00,synthetic_normal,normal
TX10002931,W001615,W002132,1.424567,2026-03-03 03:53:00,synthetic_normal,normal
TX10006251,W000486,W001471,0.381023,2026-03-03 04:09:00,synthetic_normal,normal
TX10009910,W000598,W000256,0.289611,2026-03-03 04:44:00,synthetic_normal,normal
TX10008720,W001282,W002063,0.374759,2026-03-03 05:10:00,synthetic_normal,normal
TX10006920,W002117,W001206,1.158939,2026-03-03 05:29:00,synthetic_normal,normal
TX10001480,W002401,W002403,2.514171,2026-03-03 05:29:00,synthetic_normal,normal
TX10008225,W001420,W000025,0.253274,2026-03-03 05:33:00,synthetic_normal,normal
TX10002766,W000133,W001541,0.456118,2026-03-03 05:54:00,synthetic_normal,normal
TX10007666,W001321,W000046,1.482495,2026-03-03 06:04:00,synthetic_normal,normal
TX10005518,W000180,W001683,0.707936,2026-03-03 06:09:00,synthetic_normal,normal
TX10004889,W002315,W000774,0.63985,2026-03-03 06:59:00,synthetic_normal,normal
TX10003495,W000381,W001550,0.261581,2026-03-03 07:41:00,synthetic_normal,normal
TX10000716,W000648,W000475,2.708934,2026-03-03 08:43:00,synthetic_anomalous,high_frequency
TX10002832,W002490,W001882,0.513639,2026-03-03 09:04:00,synthetic_normal,normal
TX10001121,W002296,W001251,1.233466,2026-03-03 10:05:00,synthetic_normal,normal
TX10008075,W000689,W001674,0.185234,2026-03-03 11:27:00,synthetic_normal,normal
TX10002847,W000887,W000337,0.311599,2026-03-03 11:47:00,synthetic_normal,normal
TX10003021,W001808,W000905,0.527758,2026-03-03 11:54:00,synthetic_normal,normal
TX10000427,W000534,W001198,5.225846,2026-03-03 11:54:00,synthetic_anomalous,cross_border_burst
TX10002040,W000576,W001305,0.875729,2026-03-03 12:08:00,synthetic_normal,normal
TX10001959,W002355,W001020,0.268829,2026-03-03 12:18:00,synthetic_normal,normal
TX10009012,W000822,W001284,0.363732,2026-03-03 12:46:00,synthetic_normal,normal
TX10007866,W001256,W002385,0.313322,2026-03-03 14:04:00,synthetic_normal,normal
TX10006588,W002150,W000954,0.129316,2026-03-03 14:18:00,synthetic_normal,normal
TX10009371,W000924,W001263,0.717004,2026-03-03 14:24:00,synthetic_normal,normal
TX10009402,W000779,W001117,0.489211,2026-03-03 14:26:00,synthetic_normal,normal
TX10002211,W001132,W002298,0.766901,2026-03-03 14:28:00,synthetic_normal,normal
TX10000302,W000019,W000651,3.367172,2026-03-03 14:44:00,synthetic_anomalous,ip_wallet_reuse
TX10009736,W001547,W000252,0.826003,2026-03-03 14:47:00,synthetic_normal,normal
TX10006511,W001600,W002466,0.564958,2026-03-03 15:18:00,synthetic_normal,normal
TX10006802,W000566,W000033,0.387176,2026-03-03 15:26:00,synthetic_normal,normal
TX10004678,W001318,W001111,0.133379,2026-03-03 15:29:00,synthetic_normal,normal
TX10004735,W000376,W000023,0.301109,2026-03-03 15:31:00,synthetic_normal,normal
TX10004715,W001490,W000054,1.11434,2026-03-03 15:32:00,synthetic_normal,normal
TX10003328,W002120,W002235,0.558655,2026-03-03 15:43:00,synthetic_normal,normal
TX10006679,W001773,W002404,0.197851,2026-03-03 16:05:00,synthetic_normal,normal
TX10000231,W000005,W001838,5.577153,2026-03-03 16:24:00,synthetic_anomalous,layered_transfer
TX10002718,W002189,W002452,0.45738,2026-03-03 16:41:00,synthetic_normal,normal
TX10005048,W000154,W002495,0.274877,2026-03-03 16:52:00,synthetic_normal,normal
TX10001770,W001077,W001775,0.708197,2026-03-03 17:01:00,synthetic_normal,normal
TX10002381,W002132,W002446,0.916583,2026-03-03 18:02:00,synthetic_normal,normal
TX10002705,W000450,W001010,0.399394,2026-03-03 18:12:00,synthetic_normal,normal
TX10004043,W000219,W000775,0.618082,2026-03-03 18:12:00,synthetic_normal,normal
TX10009966,W001133,W000817,1.318075,2026-03-03 18:13:00,synthetic_normal,normal
TX10001061,W001497,W002119,2.171344,2026-03-03 18:59:00,synthetic_normal,normal
TX10000265,W000039,W000611,2.375543,2026-03-03 19:00:00,synthetic_anomalous,fan_out
TX10001390,W001676,W002082,0.730606,2026-03-03 19:02:00,synthetic_normal,normal
TX10002562,W000457,W000634,0.619521,2026-03-03 19:29:00,synthetic_normal,normal
TX10009600,W002232,W001963,0.992902,2026-03-03 19:32:00,synthetic_normal,normal
TX10002682,W000685,W000454,1.09534,2026-03-03 20:16:00,synthetic_normal,normal
TX10002881,W000440,W000781,0.665071,2026-03-03 21:02:00,synthetic_normal,normal
TX10009073,W001311,W001963,0.384087,2026-03-03 21:36:00,synthetic_normal,normal
TX10009889,W000663,W002410,0.228652,2026-03-03 22:40:00,synthetic_normal,normal
TX10009782,W001803,W000121,0.425644,2026-03-03 23:25:00,synthetic_normal,normal
TX10004959,W001952,W000804,0.598792,2026-03-03 23:42:00,synthetic_normal,normal
TX10001931,W001343,W000786,0.36494,2026-03-03 23:47:00,synthetic_normal,normal
TX10007886,W001563,W002477,1.291314,2026-03-04 00:00:00,synthetic_normal,normal
TX10009785,W002324,W000807,0.191965,2026-03-04 00:02:00,synthetic_normal,normal
TX10009389,W001149,W000308,0.330026,2026-03-04 00:19:00,synthetic_normal,normal
TX10006630,W001369,W000660,0.328582,2026-03-04 00:46:00,synthetic_normal,normal
TX10001592,W000237,W002049,0.279605,2026-03-04 02:54:00,synthetic_normal,normal
TX10004612,W000792,W000061,0.240312,2026-03-04 03:19:00,synthetic_normal,normal
TX10003481,W001793,W000116,0.125551,2026-03-04 03:38:00,synthetic_normal,normal
TX10000537,W000028,W001461,7.410352,2026-03-04 03:39:00,synthetic_anomalous,fan_out
TX10005081,W000765,W001073,0.17146,2026-03-04 03:59:00,synthetic_normal,normal
TX10001759,W000368,W001423,0.353664,2026-03-04 04:38:00,synthetic_normal,normal
TX10000243,W001999,W002211,0.746181,2026-03-04 05:11:00,synthetic_anomalous,cross_border_burst
TX10001930,W001829,W000882,0.337484,2026-03-04 05:38:00,synthetic_normal,normal
TX10002377,W000473,W000728,0.315046,2026-03-04 06:07:00,synthetic_normal,normal
TX10008949,W000312,W002498,0.43559,2026-03-04 06:27:00,synthetic_normal,normal
TX10009362,W001829,W002087,0.693706,2026-03-04 06:55:00,synthetic_normal,normal
TX10009014,W002162,W000117,0.974017,2026-03-04 07:00:00,synthetic_normal,normal
TX10001868,W001933,W002089,0.408463,2026-03-04 08:38:00,synthetic_normal,normal
TX10007017,W001565,W002114,0.541533,2026-03-04 08:44:00,synthetic_normal,normal
TX10008004,W000780,W001041,0.527784,2026-03-04 08:49:00,synthetic_normal,normal
TX10009031,W001211,W001852,0.436953,2026-03-04 08:57:00,synthetic_normal,normal
TX10006746,W000249,W001740,0.575956,2026-03-04 09:01:00,synthetic_normal,normal
TX10005877,W000100,W002162,0.081736,2026-03-04 09:08:00,synthetic_normal,normal
TX10003080,W001483,W002196,1.173,2026-03-04 09:17:00,synthetic_normal,normal
TX10000126,W000008,W000578,1.357197,2026-03-04 09:33:00,synthetic_anomalous,ip_wallet_reuse
TX10003453,W001142,W001439,0.32084,2026-03-04 11:26:00,synthetic_normal,normal
TX10005852,W000748,W001706,1.14362,2026-03-04 11:55:00,synthetic_normal,normal
TX10007982,W001081,W000629,0.478742,2026-03-04 12:33:00,synthetic_normal,normal
TX10000044,W001444,W001609,11.367986,2026-03-04 13:38:00,synthetic_anomalous,high_frequency
TX10001874,W001686,W002020,0.218137,2026-03-04 14:13:00,synthetic_normal,normal
TX10004597,W001940,W000841,0.282503,2026-03-04 14:17:00,synthetic_normal,normal
TX10007373,W001712,W001759,0.4709,2026-03-04 14:26:00,synthetic_normal,normal
TX10009790,W000520,W001942,0.423951,2026-03-04 15:04:00,synthetic_normal,normal
TX10001896,W000747,W000057,0.104227,2026-03-04 15:34:00,synthetic_normal,normal
TX10009317,W000562,W000059,0.961741,2026-03-04 15:36:00,synthetic_normal,normal
TX10008269,W001304,W001403,0.497809,2026-03-04 15:42:00,synthetic_normal,normal
TX10007473,W000695,W001591,0.210497,2026-03-04 16:19:00,synthetic_normal,normal
TX10006208,W000699,W000593,0.159815,2026-03-04 16:48:00,synthetic_normal,normal
TX10009724,W002013,W002034,1.016664,2026-03-04 17:22:00,synthetic_normal,normal
TX10005500,W002043,W001516,0.739462,2026-03-04 17:34:00,synthetic_normal,normal
TX10006301,W001031,W001240,0.334823,2026-03-04 17:38:00,synthetic_normal,normal
TX10009947,W001523,W000329,0.33238,2026-03-04 18:14:00,synthetic_normal,normal
TX10000932,W002256,W000153,2.842011,2026-03-04 19:15:00,synthetic_anomalous,high_frequency
TX10001158,W000136,W001758,0.794901,2026-03-04 20:04:00,synthetic_normal,normal
TX10008103,W000656,W001572,0.816006,2026-03-04 20:41:00,synthetic_normal,normal
TX10006533,W001009,W001390,0.176588,2026-03-04 21:08:00,synthetic_normal,normal
TX10008555,W001349,W001862,0.29442,2026-03-04 21:12:00,synthetic_normal,normal
TX10000008,W000744,W000755,1.717873,2026-03-04 21:44:00,synthetic_anomalous,rapid_chain
TX10002872,W001464,W000365,0.426719,2026-03-04 21:45:00,synthetic_normal,normal
TX10004317,W000505,W002265,0.238839,2026-03-04 21:55:00,synthetic_normal,normal
TX10001338,W002408,W002438,1.53893,2026-03-04 22:02:00,synthetic_normal,normal
TX10001745,W000208,W000220,0.236287,2026-03-04 22:12:00,synthetic_normal,normal
TX10003899,W002163,W002136,0.495098,2026-03-04 22:20:00,synthetic_normal,normal
TX10005161,W000268,W000410,0.87147,2026-03-04 22:47:00,synthetic_normal,normal
TX10000281,W000035,W000108,2.00725,2026-03-04 22:50:00,synthetic_anomalous,fan_out
TX10008557,W001255,W000856,1.965817,2026-03-05 00:24:00,synthetic_normal,normal
TX10000483,W001866,W001793,4.990325,2026-03-05 00:26:00,synthetic_anomalous,cross_border_burst
TX10008688,W000831,W001607,0.696927,2026-03-05 00:45:00,synthetic_normal,normal
TX10008672,W002143,W000613,0.167467,2026-03-05 01:23:00,synthetic_normal,normal
TX10003767,W001737,W001243,0.17577,2026-03-05 01:31:00,synthetic_normal,normal
TX10001345,W001449,W000724,0.335924,2026-03-05 01:31:00,synthetic_normal,normal
TX10001651,W000459,W000403,0.335942,2026-03-05 01:42:00,synthetic_normal,normal
TX10008893,W001593,W002067,0.913552,2026-03-05 02:49:00,synthetic_normal,normal
TX10000385,W000008,W002197,3.343636,2026-03-05 02:56:00,synthetic_anomalous,fan_out
TX10004175,W000898,W000832,0.924727,2026-03-05 03:31:00,synthetic_normal,normal
TX10008827,W000172,W000776,0.689096,2026-03-05 03:31:00,synthetic_normal,normal
TX10009537,W000156,W001422,0.296581,2026-03-05 03:39:00,synthetic_normal,normal
TX10009252,W000835,W001377,0.250406,2026-03-05 03:46:00,synthetic_normal,normal
TX10003706,W001584,W002238,0.253716,2026-03-05 03:47:00,synthetic_normal,normal
TX10006700,W001968,W001266,0.823823,2026-03-05 04:32:00,synthetic_normal,normal
TX10005383,W000185,W001826,0.554,2026-03-05 04:39:00,synthetic_normal,normal
TX10001637,W002394,W000555,1.094469,2026-03-05 04:43:00,synthetic_normal,normal
TX10001681,W000756,W001354,0.607951,2026-03-05 06:14:00,synthetic_normal,normal
TX10009179,W000533,W000438,0.808622,2026-03-05 06:27:00,synthetic_normal,normal
TX10006783,W000596,W001708,0.168232,2026-03-05 06:27:00,synthetic_normal,normal
TX10002257,W000627,W000727,0.792116,2026-03-05 06:30:00,synthetic_normal,normal
TX10001553,W000528,W001338,1.611346,2026-03-05 06:47:00,synthetic_normal,normal
TX10008881,W000880,W001586,0.161994,2026-03-05 07:01:00,synthetic_normal,normal
TX10005235,W000990,W002311,0.482531,2026-03-05 07:56:00,synthetic_normal,normal
TX10005562,W001141,W000087,0.267179,2026-03-05 08:33:00,synthetic_normal,normal
TX10005270,W001461,W002124,2.964806,2026-03-05 08:36:00,synthetic_normal,normal
TX10007939,W001786,W001805,0.200998,2026-03-05 08:39:00,synthetic_normal,normal
TX10000884,W002415,W000340,4.548918,2026-03-05 08:43:00,synthetic_anomalous,high_frequency
