txid,timestamp,block_height,time_step,input_addresses,output_addresses,input_amounts,output_amounts,fee_btc,num_inputs,num_outputs,total_input_amount_btc,total_output_amount_btc,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10003115,2026-02-09 12:38:00,855643,40,W002341,W002390|W000532|W000452,0.223317,0.059619|0.080823|0.080264,0.002611,1,3,0.223317,0.220706,P2WPKH,W002341,W002390,4,307.004,10,1,1,1,synthetic_normal,normal
TX10001340,2026-02-09 13:12:00,855647,40,W001381,W001453,0.349361,0.345909,0.003452,1,1,0.349361,0.345909,P2SH,W001381,W001453,12,240.421,6,2,1,1,synthetic_normal,normal
TX10005329,2026-02-09 13:14:00,855647,40,W000052,W000526,0.700577,0.700294,0.000283,1,1,0.700577,0.700294,P2WSH,W000052,W000526,1,357.19,1,2,2,1,synthetic_normal,normal
TX10008930,2026-02-09 13:17:00,855647,40,W001085|W001509,W001670|W001875|W000890,0.049946|0.374903,0.114799|0.074323|0.233321,0.002406,2,3,0.424849,0.422444,P2PKH,W001085,W001670,13,46.04,6,3,2,1,synthetic_normal,normal
TX10006391,2026-02-09 14:09:00,855652,40,W001666,W001163,1.009544,1.007503,0.002041,1,1,1.009544,1.007503,P2PKH,W001666,W001163,5,64.296,14,4,2,1,synthetic_normal,normal
TX10001459,2026-02-09 14:29:00,855654,40,W002124|W000316,W001286,1.424287|0.920775,2.341416,0.003646,2,1,2.345062,2.341416,P2SH,W002124,W001286,7,17.375,13,4,2,2,synthetic_normal,normal
TX10008040,2026-02-09 14:37:00,855655,40,W000187|W000105|W001457,W000154|W000609|W001352|W001255,0.022661|0.100918|0.168845,0.124229|0.091075|0.046150|0.029088,0.001883,3,4,0.292424,0.290541,P2WSH,W000187,W000154,11,187.475,6,4,2,2,synthetic_normal,normal
TX10000506,2026-02-09 15:59:00,855663,40,W000567|W001301|W001246|W000889|W000618|W001169|W000043|W002377|W001897|W001144|W001966|W001857|W001330|W002389|W001195,W002285|W002413|W000386|W000516,0.039378|0.108690|0.144862|0.017923|0.056196|0.481452|0.377311|0.303384|0.050493|0.083430|0.024721|0.166927|0.479546|0.022221|0.288797,2.103234|0.045961|0.393657|0.030534,0.071945,15,4,2.645331,2.573386,P2WPKH,W000007,W002285,56,3.929,115,16,4,3,synthetic_anomalous,fan_in
TX10009137,2026-02-09 16:47:00,855668,40,W001704|W002403,W001023|W000813,0.125711|0.412757,0.002982|0.534623,0.000862,2,2,0.538468,0.537605,P2WSH,W001704,W001023,4,348.776,12,1,1,1,synthetic_normal,normal
TX10006196,2026-02-09 17:40:00,855674,40,W000647,W001076|W000992|W001565|W000036,0.231101,0.019203|0.050846|0.060591|0.099845,0.000616,1,4,0.231101,0.230485,P2SH,W000647,W001076,8,298.538,3,3,2,2,synthetic_normal,normal
TX10009254,2026-02-09 18:02:00,855676,40,W002294,W001496|W000037,0.111799,0.103821|0.007824,0.000154,1,2,0.111799,0.111645,P2WPKH,W002294,W001496,10,245.142,8,1,1,1,synthetic_normal,normal
TX10001531,2026-02-09 18:12:00,855677,40,W000808|W001333|W001356,W000662|W000371,1.070149|0.070670|0.010849,0.279169|0.871438,0.001061,3,2,1.151668,1.150607,P2PKH,W000808,W000662,5,101.776,14,4,1,2,synthetic_normal,normal
TX10004048,2026-02-09 18:18:00,855677,40,W001150|W000533,W002087|W000261|W000204|W001384,0.059469|0.161175,0.030986|0.081586|0.008168|0.098306,0.001598,2,4,0.220644,0.219045,P2SH,W001150,W002087,12,290.373,1,2,2,1,synthetic_normal,normal
TX10003984,2026-02-09 18:23:00,855678,40,W000139|W000869|W001755,W002011,0.038814|0.031681|0.235645,0.303441,0.002698,3,1,0.306139,0.303441,P2PKH,W000139,W002011,12,205.821,11,3,2,1,synthetic_normal,normal
TX10000531,2026-02-09 18:40:00,855680,40,W001369|W001579|W001011|W000623,W000842|W001279,1.098908|0.575891|0.596416|0.259928,1.119510|1.364490,0.047143,4,2,2.531143,2.483999,P2WSH,W001369,W000842,135,1.069,49,19,6,6,synthetic_anomalous,cross_border_burst
TX10009569,2026-02-09 20:56:00,855693,40,W001786|W000532,W001598|W001800|W002153,0.100333|0.340569,0.306696|0.106272|0.027141,0.000793,2,3,0.440902,0.440109,P2WPKH,W001786,W001598,14,187.011,10,2,2,2,synthetic_normal,normal
TX10005590,2026-02-09 21:14:00,855695,40,W000294|W000324|W002206,W000837,0.126195|0.157285|0.357724,0.640668,0.000536,3,1,0.641204,0.640668,P2PKH,W000294,W000837,10,117.18,14,1,1,2,synthetic_normal,normal
TX10003268,2026-02-09 21:19:00,855695,40,W001260|W001245|W000985,W001767|W001685,0.117909|0.016550|0.059881,0.049223|0.143206,0.001911,3,2,0.194341,0.19243,P2WPKH,W001260,W001767,7,133.083,1,2,1,1,synthetic_normal,normal
TX10004902,2026-02-09 22:29:00,855702,40,W000449|W000509,W002050|W001933|W001348,0.181628|0.589482,0.291993|0.020754|0.454747,0.003616,2,3,0.77111,0.767494,P2SH,W000449,W002050,3,64.44,2,1,1,1,synthetic_normal,normal
TX10004103,2026-02-09 23:10:00,855707,40,W001659|W002450,W000882|W001013,0.011474|1.386202,0.360022|1.037069,0.000585,2,2,1.397675,1.39709,P2WPKH,W001659,W000882,5,282.134,13,2,1,2,synthetic_normal,normal
TX10000510,2026-02-09 23:49:00,855710,40,W000017|W002182|W000685|W001983|W002043|W000266|W001234,W000916|W000439|W001030|W000758|W000626|W000381,0.099177|0.714357|0.135341|0.876246|0.188579|1.580781|0.902617,1.353953|0.201580|1.046152|0.218636|0.482714|1.122038,0.072024,7,6,4.497097,4.425073,P2SH,W000017,W000916,161,1.793,61,1,5,4,synthetic_anomalous,ip_wallet_reuse
TX10005542,2026-02-10 00:01:00,855712,40,W000003,W002116|W002384|W000902|W001734,0.368627,0.024802|0.213112|0.059846|0.068607,0.002259,1,4,0.368627,0.366367,P2WSH,W000003,W002116,9,312.135,2,3,1,1,synthetic_normal,normal
TX10007386,2026-02-10 00:09:00,855712,40,W001904|W000304,W001838|W000316|W000713,0.038303|1.050978,0.102642|0.243523|0.741272,0.001844,2,3,1.089281,1.087437,P2SH,W001904,W001838,12,45.603,5,3,2,2,synthetic_normal,normal
TX10005034,2026-02-10 00:12:00,855713,40,W001975,W002349|W002256,0.112142,0.081043|0.030972,0.000127,1,2,0.112142,0.112015,P2WSH,W001975,W002349,14,51.584,9,3,2,2,synthetic_normal,normal
TX10005719,2026-02-10 00:15:00,855713,40,W001480|W000367|W000112,W001489|W001286,0.029714|0.214301|0.298564,0.174072|0.367234,0.001273,3,2,0.54258,0.541306,P2WPKH,W001480,W001489,12,46.352,1,4,1,2,synthetic_normal,normal
TX10007867,2026-02-10 00:48:00,855716,40,W000539|W000502|W000291,W000225,0.557764|0.033328|0.027729,0.616344,0.002476,3,1,0.61882,0.616344,P2WSH,W000539,W000225,10,79.007,19,1,2,1,synthetic_normal,normal
TX10008410,2026-02-10 00:59:00,855717,40,W001482|W002383|W000897,W000661|W001865|W001947,0.000314|0.104212|0.045538,0.036644|0.077954|0.033809,0.001657,3,3,0.150064,0.148407,P2PKH,W001482,W000661,8,215.035,15,2,2,2,synthetic_normal,normal
TX10005016,2026-02-10 01:36:00,855721,40,W001878,W001097,0.416056,0.414105,0.00195,1,1,0.416056,0.414105,P2WPKH,W001878,W001097,1,325.196,6,4,1,1,synthetic_normal,normal
TX10009958,2026-02-10 01:37:00,855721,40,W002052|W001879|W000345,W001479,0.265370|0.153441|0.128878,0.546943,0.000746,3,1,0.547689,0.546943,P2WSH,W002052,W001479,7,274.066,18,3,1,2,synthetic_normal,normal
TX10008724,2026-02-10 01:38:00,855721,40,W001797,W002319|W002133|W001001|W000621,0.586549,0.282020|0.006038|0.200767|0.094329,0.003395,1,4,0.586549,0.583154,P2PKH,W001797,W002319,11,265.593,19,2,2,2,synthetic_normal,normal
TX10006008,2026-02-10 01:38:00,855721,40,W002209|W000290,W001901,0.143457|0.287592,0.427499,0.00355,2,1,0.431049,0.427499,P2PKH,W002209,W001901,3,353.76,16,3,2,2,synthetic_normal,normal
TX10009630,2026-02-10 02:56:00,855729,40,W001216|W001032|W000390,W000133,0.103270|0.133272|0.153583,0.387940,0.002186,3,1,0.390126,0.38794,P2WSH,W001216,W000133,13,271.595,7,2,2,2,synthetic_normal,normal
TX10006800,2026-02-10 03:24:00,855732,40,W001826|W001496,W001765|W002291|W000705,0.123724|0.211406,0.253035|0.058729|0.020479,0.002888,2,3,0.33513,0.332243,P2WPKH,W001826,W001765,14,163.802,12,4,1,1,synthetic_normal,normal
TX10009028,2026-02-10 04:32:00,855739,40,W000792|W002477|W001087,W000243,0.049460|0.377454|0.188069,0.612844,0.00214,3,1,0.614984,0.612844,P2PKH,W000792,W000243,2,344.133,9,4,2,1,synthetic_normal,normal
TX10003817,2026-02-10 04:45:00,855740,40,W000239|W001296|W000830,W000893|W000070|W001498,0.099065|0.041402|0.078001,0.058718|0.034505|0.123920,0.001325,3,3,0.218468,0.217143,P2WPKH,W000239,W000893,4,335.347,9,4,1,1,synthetic_normal,normal
TX10003553,2026-02-10 04:56:00,855741,40,W000791|W001530|W001005,W001510|W000167,0.559166|0.595300|0.290626,0.425048|1.017070,0.002974,3,2,1.445091,1.442118,P2PKH,W000791,W001510,9,307.397,17,4,1,1,synthetic_normal,normal
TX10005713,2026-02-10 05:03:00,855742,40,W000896|W001848,W000335|W002402|W001976,0.005812|0.350457,0.120169|0.028040|0.206161,0.001897,2,3,0.356268,0.354371,P2WSH,W000896,W000335,14,135.445,7,4,1,1,synthetic_normal,normal
TX10009320,2026-02-10 05:14:00,855743,40,W000933|W000363,W001771|W000954,0.121170|0.837647,0.147843|0.810294,0.000679,2,2,0.958817,0.958137,P2WSH,W000933,W001771,7,63.477,8,1,1,2,synthetic_normal,normal
TX10009953,2026-02-10 05:14:00,855743,40,W000381|W001413|W001301,W000942|W000611,0.161289|0.168005|0.022285,0.336081|0.013758,0.00174,3,2,0.351579,0.349839,P2WSH,W000381,W000942,5,308.476,15,1,1,1,synthetic_normal,normal
TX10004333,2026-02-10 06:12:00,855749,40,W002491|W000874,W002311|W001345,0.036731|0.331060,0.214603|0.149233,0.003954,2,2,0.367791,0.363836,P2PKH,W002491,W002311,2,117.838,15,1,2,2,synthetic_normal,normal
TX10004520,2026-02-10 06:46:00,855752,40,W000427|W001620|W000676,W000921|W000807|W001933|W000808,0.057119|0.020301|0.185529,0.135545|0.048216|0.007464|0.068053,0.003671,3,4,0.262949,0.259277,P2PKH,W000427,W000921,15,117.237,17,1,2,2,synthetic_normal,normal
TX10004006,2026-02-10 08:11:00,855761,41,W000334|W002337|W001264,W000916|W002047|W001188,0.106042|0.127444|0.026799,0.008049|0.222488|0.027599,0.002149,3,3,0.260285,0.258137,P2WPKH,W000334,W000916,10,251.22,13,4,1,2,synthetic_normal,normal
TX10005756,2026-02-10 08:20:00,855762,41,W001924|W002488,W001038,0.383408|0.110103,0.493435,7.6e-05,2,1,0.493511,0.493435,P2WSH,W001924,W001038,4,285.94,2,3,2,1,synthetic_normal,normal
TX10003996,2026-02-10 09:03:00,855766,41,W000534|W000237,W000893|W001231,0.415799|0.111578,0.226121|0.299343,0.001912,2,2,0.527377,0.525464,P2SH,W000534,W000893,4,251.931,7,3,1,2,synthetic_normal,normal
TX10001468,2026-02-10 10:16:00,855773,41,W001279|W000953|W001857,W000958|W000550,0.004476|0.391349|0.140897,0.514419|0.018798,0.003504,3,2,0.536722,0.533218,P2SH,W001279,W000958,3,242.146,19,2,2,2,synthetic_normal,normal
TX10007656,2026-02-10 10:33:00,855775,41,W000539,W001607|W000873|W002301,0.217741,0.080466|0.130020|0.006826,0.00043,1,3,0.217741,0.217311,P2WSH,W000539,W001607,14,14.616,16,1,2,1,synthetic_normal,normal
TX10000295,2026-02-10 11:13:00,855779,41,W000044|W001984|W000463,W000716|W001894|W001829|W001003|W000633|W001242|W000285,0.299125|0.208479|0.452023,0.125751|0.046389|0.140676|0.061584|0.184066|0.111876|0.222186,0.067101,3,7,0.959627,0.892526,P2SH,W000044,W000716,165,2.923,88,33,6,4,synthetic_anomalous,layered_transfer
TX10006590,2026-02-10 11:26:00,855780,41,W000904|W001810,W002357|W001550|W000778,0.017548|0.141794,0.041425|0.016131|0.098128,0.003659,2,3,0.159342,0.155683,P2WSH,W000904,W002357,1,182.984,1,4,1,1,synthetic_normal,normal
TX10001184,2026-02-10 12:21:00,855786,41,W002120|W000130|W002242,W000790|W000379|W002443,0.831062|0.098718|0.154315,0.018798|0.871444|0.190774,0.00308,3,3,1.084095,1.081015,P2PKH,W002120,W000790,10,291.857,7,3,2,1,synthetic_normal,normal
TX10004364,2026-02-10 13:09:00,855790,41,W001490|W001789,W000972|W002036,0.751928|0.269122,0.810165|0.208979,0.001905,2,2,1.02105,1.019144,P2SH,W001490,W000972,12,315.009,10,2,1,2,synthetic_normal,normal
TX10003594,2026-02-10 14:34:00,855799,41,W000169|W000337,W001377,0.076105|0.422046,0.494214,0.003937,2,1,0.498151,0.494214,P2PKH,W000169,W001377,3,168.869,6,2,2,1,synthetic_normal,normal
TX10009447,2026-02-10 14:35:00,855799,41,W001103|W001928|W001068,W000513,0.110280|0.243262|0.214340,0.565497,0.002386,3,1,0.567882,0.565497,P2SH,W001103,W000513,13,67.011,10,4,1,2,synthetic_normal,normal
TX10006457,2026-02-10 14:45:00,855800,41,W002284|W000263,W000590|W001299|W001907,0.082040|0.012711,0.011921|0.059357|0.020858,0.002615,2,3,0.094751,0.092136,P2WSH,W002284,W000590,6,122.995,16,1,1,2,synthetic_normal,normal
TX10005386,2026-02-10 15:01:00,855802,41,W000410,W001628|W000453,2.619191,0.889102|1.726924,0.003164,1,2,2.619191,2.616027,P2SH,W000410,W001628,6,207.342,5,1,1,1,synthetic_normal,normal
TX10002586,2026-02-10 15:10:00,855803,41,W000273|W000457,W000319|W001781|W000364,0.212498|0.147262,0.044219|0.299369|0.012625,0.003547,2,3,0.35976,0.356213,P2WSH,W000273,W000319,5,254.413,18,3,1,2,synthetic_normal,normal
TX10002812,2026-02-10 15:16:00,855803,41,W001413|W000424|W000552,W001779,0.167704|0.112399|0.024209,0.301090,0.003222,3,1,0.304312,0.30109,P2SH,W001413,W001779,15,256.884,18,1,2,2,synthetic_normal,normal
TX10004084,2026-02-10 16:10:00,855809,41,W001530,W002270|W000559|W000103|W002028,0.494194,0.002944|0.141548|0.000166|0.347613,0.001922,1,4,0.494194,0.492271,P2PKH,W001530,W002270,13,37.422,18,4,2,1,synthetic_normal,normal
TX10003544,2026-02-10 16:41:00,855812,41,W001621|W001662,W000556|W000882|W002133,0.134509|0.388781,0.018731|0.418452|0.082771,0.003336,2,3,0.523291,0.519955,P2SH,W001621,W000556,2,233.733,14,4,1,2,synthetic_normal,normal
TX10002054,2026-02-10 16:46:00,855812,41,W001551,W001758|W001991,0.431496,0.235378|0.193392,0.002726,1,2,0.431496,0.42877,P2PKH,W001551,W001758,12,208.921,19,1,2,1,synthetic_normal,normal
TX10008771,2026-02-10 17:43:00,855818,41,W000372,W000273,0.527053,0.525227,0.001826,1,1,0.527053,0.525227,P2SH,W000372,W000273,1,266.109,1,4,2,1,synthetic_normal,normal
TX10000456,2026-02-10 18:00:00,855820,41,W002276|W001772|W002069|W000703|W001357,W001108|W001455|W000633,3.341903|0.667783|0.244731|4.601551|0.630089,5.864847|2.792260|0.783286,0.045666,5,3,9.486058,9.440392,P2WPKH,W002276,W001108,166,0.512,92,35,6,3,synthetic_anomalous,rapid_chain
TX10007270,2026-02-10 18:30:00,855823,41,W000512|W002430|W002463,W001163,0.071931|0.071706|0.215812,0.357785,0.001664,3,1,0.359449,0.357785,P2WPKH,W000512,W001163,9,94.451,9,3,1,1,synthetic_normal,normal
TX10001509,2026-02-10 18:34:00,855823,41,W001307,W001224|W001205|W001302,0.632604,0.050736|0.005701|0.572912,0.003255,1,3,0.632604,0.629348,P2WPKH,W001307,W001224,10,208.287,9,3,1,2,synthetic_normal,normal
TX10003334,2026-02-10 20:02:00,855832,41,W002091|W001385,W000918|W002326|W000926|W001424,0.015045|0.880641,0.334909|0.037730|0.152929|0.367052,0.003065,2,4,0.895686,0.892621,P2WPKH,W002091,W000918,7,197.588,1,2,2,1,synthetic_normal,normal
TX10002948,2026-02-10 20:59:00,855837,41,W000008|W000017|W001860,W001812,0.006912|0.039232|0.010968,0.056927,0.000186,3,1,0.057112,0.056927,P2SH,W000008,W001812,11,199.205,3,1,2,1,synthetic_normal,normal
TX10006740,2026-02-10 21:00:00,855838,41,W001591|W001716,W001781|W000741|W002476|W000315,0.342881|0.140077,0.188031|0.028925|0.109746|0.156094,0.00016,2,4,0.482957,0.482797,P2WSH,W001591,W001781,15,279.464,2,4,2,1,synthetic_normal,normal
TX10007807,2026-02-10 22:24:00,855846,41,W001347,W001043|W002012|W001973,1.058101,0.100377|0.080619|0.876229,0.000876,1,3,1.058101,1.057224,P2PKH,W001347,W001043,4,277.797,15,4,2,2,synthetic_normal,normal
TX10004911,2026-02-10 22:47:00,855848,41,W001253|W001969,W001036|W001196|W002305,0.055789|0.239776,0.089547|0.164171|0.039992,0.001855,2,3,0.295565,0.29371,P2WPKH,W001253,W001036,11,354.401,9,1,2,2,synthetic_normal,normal
TX10004106,2026-02-11 00:12:00,855857,41,W001575|W001983|W002020,W000257|W001075|W000541,0.221940|0.001405|0.076169,0.035971|0.248528|0.013218,0.001796,3,3,0.299514,0.297718,P2WSH,W001575,W000257,8,181.377,18,1,2,2,synthetic_normal,normal
TX10006443,2026-02-11 00:48:00,855860,41,W001201|W000877,W001889|W002122,0.043075|0.088135,0.038244|0.090942,0.002024,2,2,0.13121,0.129186,P2SH,W001201,W001889,10,87.493,10,2,1,2,synthetic_normal,normal
TX10009250,2026-02-11 00:50:00,855861,41,W002153|W001744,W001985,0.280372|0.005338,0.282925,0.002785,2,1,0.28571,0.282925,P2PKH,W002153,W001985,12,349.555,11,4,2,1,synthetic_normal,normal
TX10004017,2026-02-11 01:56:00,855867,41,W002103|W002220|W001529,W001479,0.112615|0.090870|0.043471,0.246091,0.000865,3,1,0.246956,0.246091,P2WPKH,W002103,W001479,9,60.398,4,3,2,2,synthetic_normal,normal
TX10002062,2026-02-11 02:01:00,855868,41,W001284,W001417|W002192|W001005,1.391678,1.277847|0.010012|0.101632,0.002186,1,3,1.391678,1.389492,P2SH,W001284,W001417,10,341.455,9,1,1,1,synthetic_normal,normal
TX10006070,2026-02-11 02:04:00,855868,41,W000280,W000508|W000896|W000996|W000565,0.563538,0.064446|0.095348|0.143067|0.258342,0.002336,1,4,0.563538,0.561201,P2PKH,W000280,W000508,13,325.139,18,4,2,2,synthetic_normal,normal
TX10009393,2026-02-11 02:09:00,855868,41,W000383,W001379|W001168,1.636479,0.340310|1.294281,0.001888,1,2,1.636479,1.634591,P2SH,W000383,W001379,13,164.375,17,4,1,1,synthetic_normal,normal
TX10004262,2026-02-11 02:37:00,855871,41,W001793,W002464,0.536387,0.536295,9.2e-05,1,1,0.536387,0.536295,P2PKH,W001793,W002464,13,178.528,14,4,1,2,synthetic_normal,normal
TX10006373,2026-02-11 02:51:00,855873,41,W002138|W001280|W002131,W000100|W000337|W000122,0.057449|0.163614|0.006869,0.020812|0.033975|0.170551,0.002595,3,3,0.227932,0.225337,P2WPKH,W002138,W000100,7,173.603,9,4,1,1,synthetic_normal,normal
TX10004432,2026-02-11 02:52:00,855873,41,W000838|W000975|W002397,W000090|W000173|W000504|W001963,0.184760|0.011251|0.199517,0.039816|0.168591|0.177257|0.008279,0.001584,3,4,0.395528,0.393943,P2WPKH,W000838,W000090,7,88.153,14,2,1,1,synthetic_normal,normal
TX10000433,2026-02-11 03:28:00,855876,41,W000013|W000838|W002402,W001270|W001536|W000502|W001410|W001611|W002015|W002400|W000970|W000976|W001658|W000992,0.368329|0.146376|0.345549,0.021487|0.251441|0.119521|0.101983|0.049291|0.003570|0.153732|0.035712|0.016063|0.048923|0.031754,0.026776,3,11,0.860255,0.833478,P2WPKH,W000013,W001953,69,0.903,89,35,3,4,synthetic_anomalous,fan_out
TX10009768,2026-02-11 04:00:00,855880,41,W002043|W000724,W001470|W000563|W001257|W001534,0.266893|0.248357,0.025332|0.288669|0.013991|0.185895,0.001363,2,4,0.515251,0.513888,P2SH,W002043,W001470,7,169.827,3,4,1,2,synthetic_normal,normal
TX10006327,2026-02-11 04:12:00,855881,41,W002316,W000837|W000326,0.523289,0.066894|0.454010,0.002385,1,2,0.523289,0.520904,P2SH,W002316,W000837,5,304.989,11,3,1,1,synthetic_normal,normal
TX10002618,2026-02-11 04:34:00,855883,41,W000036,W002277,0.569260,0.569130,0.00013,1,1,0.56926,0.56913,P2PKH,W000036,W002277,10,58.442,3,2,2,1,synthetic_normal,normal
TX10000058,2026-02-11 04:44:00,855884,41,W001063|W001773|W000359|W002149|W001422|W001561|W001945|W001948,W000173|W001029|W000291|W001991|W001395|W001000|W002185,0.096288|0.406427|0.209141|0.122854|0.433635|0.707619|0.041323|1.611865,0.133223|0.002899|0.055236|0.706095|1.107846|1.181454|0.364860,0.077538,8,7,3.629151,3.551613,P2SH,W000047,W000173,127,3.872,87,17,7,4,synthetic_anomalous,fan_in
TX10001968,2026-02-11 05:45:00,855890,41,W002071,W001331,0.490789,0.489994,0.000795,1,1,0.490789,0.489994,P2WSH,W002071,W001331,5,29.011,18,1,2,2,synthetic_normal,normal
TX10005787,2026-02-11 06:21:00,855894,41,W002036|W002256,W002165|W000570|W001729|W000263,0.284005|0.023917,0.118527|0.055753|0.036448|0.095084,0.00211,2,4,0.307922,0.305812,P2WSH,W002036,W002165,11,350.14,3,1,2,1,synthetic_normal,normal
TX10000446,2026-02-11 06:41:00,855896,41,W000012|W000451|W002417,W002482|W000987|W001944|W001726|W002385|W000707|W001251,3.400140|0.462452|2.558785,1.447051|0.063861|0.256436|1.830173|1.653071|0.258165|0.896684,0.015935,3,7,6.421377,6.405442,P2WSH,W000012,W002482,109,1.339,151,2,5,8,synthetic_anomalous,ip_wallet_reuse
TX10002986,2026-02-11 07:11:00,855899,41,W002213|W000059|W000771,W000173,0.081706|0.208338|0.215210,0.502001,0.003253,3,1,0.505254,0.502001,P2WPKH,W002213,W000173,11,177.618,4,1,1,2,synthetic_normal,normal
TX10002191,2026-02-11 07:24:00,855900,41,W000597|W001653,W000048,0.405964|0.098314,0.504077,0.000201,2,1,0.504278,0.504077,P2SH,W000597,W000048,14,221.061,2,2,1,2,synthetic_normal,normal
TX10000132,2026-02-11 08:16:00,855905,42,W000153|W000021|W000722|W000366,W001699|W002287|W001326|W001193|W000920|W000962|W000945,4.932690|4.221307|0.628044|0.231510,1.209393|0.932880|2.357029|4.489359|0.422001|0.181202|0.372194,0.049492,4,7,10.013551,9.964059,P2WPKH,W000153,W001699,176,0.366,64,43,7,8,synthetic_anomalous,high_frequency
TX10003312,2026-02-11 08:42:00,855908,42,W001210|W001973|W000679,W000729,0.146331|0.015858|0.242945,0.402429,0.002705,3,1,0.405134,0.402429,P2SH,W001210,W000729,8,348.726,19,2,2,2,synthetic_normal,normal
TX10005204,2026-02-11 08:52:00,855909,42,W001880|W001462|W001881,W001199|W002489,0.137510|0.449999|0.017933,0.343548|0.259126,0.002768,3,2,0.605442,0.602674,P2WPKH,W001880,W001199,12,38.277,10,4,1,2,synthetic_normal,normal
TX10006518,2026-02-11 08:59:00,855909,42,W001954|W001414|W000938,W000292,0.098452|0.623727|0.021768,0.741618,0.002328,3,1,0.743946,0.741618,P2WPKH,W001954,W000292,10,28.946,18,1,1,2,synthetic_normal,normal
TX10007162,2026-02-11 09:06:00,855910,42,W002260|W000630,W001684|W002389|W001923|W001272,0.171963|0.269776,0.003886|0.047191|0.031841|0.356314,0.002508,2,4,0.441739,0.439231,P2WPKH,W002260,W001684,14,283.746,16,4,1,2,synthetic_normal,normal
